customer_id,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport
B39992,DSL,Yes,Yes,Yes,No,No,No
B402928,DSL,Yes,No,Yes,No,No,No
B406551,None,No,No,No,Yes,No,No
B407189,DSL,Yes,Yes,Yes,No,No,Yes
B41405,DSL,Yes,No,No,No,No,No
B417357,DSL,Yes,Yes,No,Yes,No,Yes
B419356,Fiber Optic,Yes,Yes,No,Yes,No,Yes
B419814,DSL,Yes,No,No,No,No,Yes
B422289,DSL,Yes,No,No,No,No,No
B424640,Fiber Optic,Yes,No,Yes,Yes,No,No
B424659,None,Yes,Yes,No,Yes,Yes,Yes
B424726,Fiber Optic,Yes,No,No,No,Yes,Yes
B428349,None,Yes,No,Yes,No,No,No
B428830,DSL,Yes,Yes,No,No,No,No
B431778,None,Yes,No,No,No,Yes,No
B440428,DSL,Yes,No,No,No,No,No
B44052,Fiber Optic,Yes,Yes,No,No,No,No
B442664,Fiber Optic,Yes,No,No,No,Yes,No
B442835,Fiber Optic,Yes,Yes,Yes,Yes,No,No
B442948,Fiber Optic,No,Yes,No,No,Yes,No
B446255,DSL,Yes,No,No,No,Yes,Yes
B447151,None,Yes,No,No,Yes,No,Yes
B448076,Fiber Optic,Yes,Yes,No,Yes,No,No
B450091,Fiber Optic,Yes,Yes,No,Yes,No,Yes
B450609,DSL,Yes,Yes,No,No,No,No
B451399,None,No,Yes,Yes,No,No,Yes
B451989,Fiber Optic,Yes,Yes,No,No,No,No
B455335,DSL,No,Yes,No,Yes,No,Yes
B464898,DSL,Yes,Yes,No,Yes,No,No
B465001,Fiber Optic,Yes,No,Yes,No,No,No
B46761,None,Yes,Yes,Yes,No,No,No
B468086,Fiber Optic,Yes,No,No,No,Yes,No
B469043,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes
B471691,None,Yes,No,No,Yes,Yes,No
B475008,Fiber Optic,Yes,Yes,No,Yes,No,No
B475242,None,Yes,No,Yes,Yes,Yes,No
B47880,Fiber Optic,Yes,No,No,Yes,No,No
B479208,DSL,Yes,Yes,No,Yes,No,Yes
B481474,DSL,No,No,No,No,Yes,No
B482277,Fiber Optic,Yes,No,Yes,Yes,No,No
B483014,None,Yes,Yes,No,No,No,Yes
B483116,None,Yes,Yes,Yes,Yes,Yes,Yes
B488148,Fiber Optic,Yes,No,No,No,Yes,Yes
B490537,Fiber Optic,Yes,No,No,Yes,Yes,No
B491501,DSL,Yes,No,No,No,No,Yes
B492262,DSL,Yes,No,No,No,Yes,No
B49281,DSL,No,No,Yes,Yes,No,No
B499886,None,Yes,No,Yes,No,No,No
B506027,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes
B507028,Fiber Optic,Yes,No,Yes,No,No,No
B507395,DSL,Yes,Yes,No,No,No,No
B507626,DSL,Yes,Yes,No,Yes,Yes,No
B50784,Fiber Optic,Yes,Yes,No,No,No,No
B508012,Fiber Optic,No,Yes,No,No,No,No
B511896,Fiber Optic,Yes,No,No,Yes,No,Yes
B512858,Fiber Optic,Yes,No,No,No,Yes,No
B514157,None,No,No,No,Yes,Yes,No
B518186,Fiber Optic,No,Yes,Yes,No,No,No
B518299,DSL,Yes,No,No,No,No,No
B51907,DSL,Yes,No,Yes,Yes,No,Yes
B520911,Fiber Optic,Yes,Yes,No,No,Yes,Yes
B522238,None,Yes,Yes,Yes,No,No,No
B525987,DSL,Yes,Yes,Yes,No,No,Yes
B528021,DSL,Yes,Yes,No,No,Yes,No
B528928,None,Yes,Yes,No,Yes,Yes,Yes
B530923,Fiber Optic,Yes,Yes,No,No,No,Yes
B536861,None,Yes,No,No,No,No,No
B538877,None,Yes,No,No,Yes,No,No
B539992,Fiber Optic,Yes,Yes,Yes,Yes,No,No
B541034,DSL,Yes,No,No,No,Yes,No
B541413,None,Yes,No,No,Yes,Yes,Yes
B541454,Fiber Optic,Yes,No,Yes,No,Yes,Yes
B545599,DSL,Yes,No,Yes,No,Yes,Yes
B547610,Fiber Optic,No,No,No,No,No,Yes
B548061,DSL,Yes,Yes,No,Yes,No,No
B548800,Fiber Optic,Yes,No,No,No,Yes,No
B552951,Fiber Optic,Yes,No,Yes,No,No,Yes
B561228,DSL,Yes,Yes,No,No,No,No
B561835,DSL,Yes,No,No,Yes,Yes,No
B562858,Fiber Optic,Yes,No,Yes,Yes,Yes,No
B564637,DSL,No,Yes,No,Yes,No,Yes
B565042,Fiber Optic,Yes,Yes,No,No,No,No
B565569,Fiber Optic,Yes,Yes,No,No,No,No
B568158,DSL,Yes,Yes,Yes,Yes,Yes,No
B572303,DSL,Yes,Yes,Yes,Yes,No,No
B572550,DSL,Yes,Yes,No,No,No,Yes
B572947,Fiber Optic,Yes,No,No,No,No,No
B583161,DSL,Yes,No,No,Yes,Yes,No
B584202,DSL,Yes,No,No,Yes,No,No
B584686,None,No,No,Yes,Yes,Yes,No
B585942,Fiber Optic,Yes,Yes,No,Yes,No,Yes
B586243,DSL,Yes,Yes,No,No,No,No
B591314,DSL,Yes,No,No,No,No,No
B593910,DSL,No,Yes,No,Yes,Yes,No
B597868,None,Yes,Yes,No,No,No,No
B59804,DSL,Yes,No,Yes,Yes,Yes,No
B599924,Fiber Optic,Yes,Yes,No,Yes,No,Yes
B601895,Fiber Optic,Yes,No,No,No,No,Yes
B607212,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes
B609039,DSL,Yes,No,No,No,No,Yes
B60959,DSL,Yes,Yes,Yes,Yes,No,No
B609623,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes
B609739,Fiber Optic,Yes,No,Yes,Yes,No,Yes
B614129,DSL,No,No,No,Yes,No,No
B614851,Fiber Optic,Yes,No,No,No,No,No
B617350,DSL,Yes,No,No,No,No,No
B619070,None,Yes,No,No,No,Yes,Yes
B619322,None,Yes,Yes,Yes,Yes,No,No
B626230,Fiber Optic,Yes,No,Yes,No,Yes,No
B627843,None,Yes,No,Yes,No,Yes,No
B63345,DSL,Yes,No,No,No,No,No
B635354,Fiber Optic,Yes,Yes,Yes,Yes,No,No
B639946,Fiber Optic,Yes,No,Yes,No,No,No
B641384,None,Yes,Yes,Yes,No,Yes,Yes
B643657,None,Yes,No,No,No,No,Yes
B644010,Fiber Optic,Yes,Yes,No,No,No,Yes
B644120,Fiber Optic,Yes,No,No,Yes,Yes,Yes
B651104,DSL,Yes,No,No,Yes,Yes,Yes
B651452,Fiber Optic,Yes,No,Yes,No,No,Yes
B652550,None,Yes,Yes,No,Yes,Yes,Yes
B655777,Fiber Optic,No,No,No,No,Yes,Yes
B661586,Fiber Optic,Yes,Yes,No,No,Yes,No
B66617,DSL,Yes,No,No,Yes,Yes,Yes
B66821,Fiber Optic,Yes,No,Yes,Yes,No,No
B66948,None,Yes,No,Yes,No,Yes,No
B671396,Fiber Optic,Yes,Yes,No,No,No,No
B674121,Fiber Optic,Yes,Yes,No,Yes,Yes,No
B674702,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No
B675004,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes
B675944,Fiber Optic,Yes,No,Yes,No,No,Yes
B677068,Fiber Optic,Yes,Yes,Yes,No,No,No
B678171,None,Yes,Yes,No,Yes,Yes,Yes
B680094,DSL,Yes,No,No,Yes,Yes,No
B681069,Fiber Optic,Yes,Yes,No,Yes,Yes,No
B682234,None,Yes,No,No,No,Yes,No
B687215,Fiber Optic,Yes,No,No,No,No,No
B68757,Fiber Optic,Yes,No,No,Yes,No,Yes
B689525,DSL,Yes,Yes,No,Yes,No,No
B692438,Fiber Optic,Yes,No,No,Yes,No,Yes
B700580,None,No,Yes,No,Yes,Yes,No
B705971,DSL,Yes,Yes,No,No,Yes,Yes
B707938,Fiber Optic,No,Yes,Yes,No,No,No
B708960,DSL,Yes,Yes,Yes,No,Yes,Yes
B711602,DSL,Yes,No,Yes,No,Yes,No
B713028,DSL,Yes,No,No,Yes,No,No
B714519,Fiber Optic,Yes,Yes,No,No,Yes,No
B717178,None,Yes,No,Yes,Yes,Yes,No
B717434,Fiber Optic,Yes,Yes,No,Yes,No,No
B724639,Fiber Optic,Yes,No,No,Yes,No,No
B724894,DSL,Yes,No,Yes,No,No,No
B72873,Fiber Optic,Yes,No,No,Yes,Yes,Yes
B733858,DSL,Yes,No,No,Yes,No,Yes
B738673,Fiber Optic,Yes,Yes,No,No,Yes,Yes
B738725,None,Yes,Yes,Yes,Yes,No,Yes
B739624,None,Yes,Yes,No,No,Yes,Yes
B740110,Fiber Optic,Yes,Yes,No,No,Yes,Yes
B745310,DSL,Yes,No,No,No,No,No
B749266,Fiber Optic,No,Yes,Yes,No,No,No
B74964,Fiber Optic,Yes,No,No,No,Yes,Yes
B749928,DSL,Yes,No,No,Yes,Yes,No
B75095,DSL,No,Yes,Yes,Yes,No,No
B75335,DSL,No,Yes,No,No,Yes,Yes
B754647,Fiber Optic,Yes,Yes,No,No,Yes,No
B755053,Fiber Optic,Yes,No,Yes,No,Yes,Yes
B756017,DSL,Yes,Yes,No,No,Yes,No
B758777,DSL,Yes,Yes,No,Yes,Yes,No
B759427,DSL,Yes,No,No,Yes,No,No
B770701,Fiber Optic,Yes,No,No,Yes,Yes,Yes
B773288,Fiber Optic,No,Yes,No,No,Yes,No
B773959,Fiber Optic,Yes,No,Yes,Yes,No,Yes
B782212,None,Yes,No,No,No,No,No
B782897,None,Yes,Yes,No,Yes,No,No
B785760,None,Yes,No,No,Yes,No,Yes
B786773,Fiber Optic,Yes,Yes,Yes,No,No,Yes
B788347,DSL,No,No,Yes,No,Yes,No
B789652,Fiber Optic,Yes,Yes,No,No,No,No
B79192,DSL,Yes,No,Yes,Yes,No,Yes
B794135,DSL,Yes,Yes,No,No,Yes,Yes
B796987,None,Yes,Yes,Yes,Yes,Yes,Yes
B800553,None,Yes,Yes,No,No,Yes,No
B803995,Fiber Optic,Yes,Yes,Yes,No,No,No
B813081,DSL,No,No,No,No,No,No
B813452,Fiber Optic,Yes,Yes,No,Yes,Yes,No
B813556,Fiber Optic,Yes,No,No,Yes,No,Yes
B816555,None,Yes,No,Yes,No,Yes,No
B817366,DSL,Yes,Yes,No,Yes,Yes,No
B824807,DSL,Yes,No,No,Yes,No,No
B826950,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes
B82919,None,Yes,No,Yes,No,Yes,No
B831355,None,Yes,No,Yes,No,No,No
B831451,DSL,Yes,Yes,Yes,Yes,No,No
B83164,None,Yes,Yes,Yes,Yes,Yes,No
B836957,Fiber Optic,Yes,No,No,Yes,Yes,Yes
B84035,Fiber Optic,Yes,No,Yes,No,No,No
B840629,Fiber Optic,Yes,No,No,No,No,No
B842292,DSL,Yes,Yes,Yes,Yes,No,No
B844433,DSL,Yes,No,Yes,Yes,No,No
B846728,DSL,Yes,No,No,No,No,No
B847382,DSL,Yes,No,Yes,Yes,No,Yes
B848374,Fiber Optic,Yes,Yes,No,Yes,No,No
B850916,Fiber Optic,Yes,No,No,No,No,No
B852131,DSL,Yes,Yes,No,No,No,No
B854734,Fiber Optic,Yes,No,Yes,No,No,No
B857068,None,Yes,No,No,No,No,No
B866841,Fiber Optic,Yes,No,Yes,No,Yes,No
B870877,None,Yes,Yes,Yes,Yes,Yes,Yes
B871043,None,No,Yes,Yes,No,No,Yes
B872896,DSL,Yes,No,No,No,No,No
B87304,DSL,No,No,No,Yes,No,No
B873691,DSL,Yes,Yes,No,Yes,Yes,No
B874036,None,Yes,Yes,No,No,Yes,No
B879409,Fiber Optic,Yes,No,No,Yes,Yes,Yes
B882647,None,Yes,Yes,No,No,Yes,Yes
B883991,Fiber Optic,Yes,Yes,No,No,Yes,No
B891472,Fiber Optic,Yes,No,No,Yes,No,No
B894308,Fiber Optic,Yes,No,No,Yes,No,Yes
B899093,Fiber Optic,Yes,No,Yes,No,No,No
B905965,Fiber Optic,Yes,No,No,No,Yes,No
B908324,Fiber Optic,Yes,No,No,No,No,No
B912449,DSL,Yes,Yes,No,No,Yes,Yes
B91498,None,Yes,No,No,No,No,No
B91628,DSL,Yes,Yes,No,No,No,Yes
B918135,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes
B918969,Fiber Optic,Yes,Yes,No,Yes,No,No
B919135,Fiber Optic,No,No,Yes,Yes,Yes,No
B920374,None,Yes,Yes,Yes,No,No,No
B920638,DSL,Yes,No,Yes,Yes,No,No
B921488,Fiber Optic,Yes,Yes,Yes,No,Yes,No
B921858,Fiber Optic,Yes,No,No,Yes,No,No
B93818,DSL,No,Yes,No,No,No,Yes
B940410,None,Yes,Yes,No,Yes,Yes,No
B94067,None,Yes,No,Yes,No,No,Yes
B947370,Fiber Optic,Yes,Yes,No,No,Yes,No
B947503,None,Yes,No,No,Yes,Yes,No
B949126,DSL,Yes,Yes,Yes,Yes,Yes,Yes
B950331,Fiber Optic,Yes,No,No,Yes,Yes,Yes
B950623,DSL,Yes,Yes,No,No,Yes,Yes
B950646,DSL,Yes,Yes,Yes,No,No,No
B954936,None,Yes,Yes,No,No,Yes,No
B958792,Fiber Optic,Yes,No,No,Yes,Yes,No
B959713,DSL,Yes,No,No,No,No,Yes
B961572,DSL,Yes,Yes,No,No,No,No
B961799,Fiber Optic,No,Yes,No,No,Yes,No
B964240,Fiber Optic,Yes,Yes,No,No,No,No
B967208,Fiber Optic,Yes,Yes,No,Yes,No,No
B968082,Fiber Optic,Yes,No,No,No,No,No
B969696,DSL,No,No,No,No,No,No
B971638,Fiber Optic,Yes,No,Yes,Yes,No,No
B980720,Fiber Optic,Yes,No,No,No,No,No
B981530,Fiber Optic,Yes,Yes,Yes,Yes,No,No
B981819,Fiber Optic,Yes,No,Yes,Yes,No,No
B982853,DSL,Yes,Yes,Yes,Yes,No,No
B988280,Fiber Optic,Yes,Yes,Yes,No,No,No
B989601,Fiber Optic,Yes,No,No,No,No,No
B991216,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes
C00331,DSL,Yes,Yes,No,Yes,Yes,Yes
C09877,Fiber Optic,Yes,Yes,No,No,No,No
C101444,None,Yes,No,Yes,No,Yes,Yes
C102532,None,Yes,Yes,Yes,Yes,No,Yes
C103156,Fiber Optic,Yes,Yes,No,No,Yes,Yes
C106934,None,Yes,No,No,Yes,Yes,No
C110005,DSL,Yes,No,No,Yes,Yes,Yes
C112139,Fiber Optic,Yes,Yes,No,No,No,No
C116690,None,Yes,Yes,No,No,No,Yes
C120688,Fiber Optic,Yes,Yes,No,Yes,Yes,No
C124627,Fiber Optic,Yes,No,No,Yes,No,Yes
C125388,DSL,Yes,Yes,No,Yes,Yes,No
C125598,DSL,No,Yes,No,Yes,No,No
C127538,DSL,Yes,No,No,No,Yes,Yes
C129717,Fiber Optic,Yes,No,No,No,No,No
C130346,None,Yes,No,No,No,Yes,No
C130615,None,Yes,Yes,Yes,No,Yes,No
C137039,None,Yes,Yes,Yes,No,Yes,Yes
C137438,Fiber Optic,Yes,No,No,Yes,No,No
C138736,DSL,Yes,No,No,No,Yes,Yes
C139501,DSL,Yes,Yes,No,No,No,No
C139959,Fiber Optic,Yes,No,No,Yes,No,Yes
C141141,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No
C142453,Fiber Optic,Yes,No,No,Yes,Yes,No
C143365,None,Yes,Yes,No,No,No,Yes
C14997,None,Yes,Yes,Yes,Yes,No,No
C152580,DSL,No,Yes,No,No,No,No
C155482,Fiber Optic,Yes,Yes,No,No,No,Yes
C158375,DSL,Yes,Yes,No,No,No,Yes
C160792,None,Yes,No,No,No,Yes,Yes
C162796,DSL,Yes,No,No,No,Yes,No
C167419,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes
C167969,Fiber Optic,Yes,Yes,No,Yes,Yes,No
C170328,Fiber Optic,Yes,Yes,No,Yes,No,No
C17948,Fiber Optic,Yes,Yes,Yes,No,Yes,No
C182772,None,No,No,No,No,No,Yes
C186329,Fiber Optic,No,No,No,Yes,No,No
C18933,None,No,No,No,No,Yes,No
C189627,None,Yes,No,No,Yes,Yes,Yes
C190080,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No
C200236,DSL,No,No,Yes,No,Yes,Yes
C202913,Fiber Optic,Yes,Yes,No,No,Yes,No
C203739,Fiber Optic,Yes,Yes,No,Yes,No,No
C209549,DSL,Yes,Yes,Yes,Yes,Yes,No
C215264,Fiber Optic,Yes,Yes,Yes,No,No,Yes
C219042,DSL,Yes,No,Yes,Yes,No,No
C221288,Fiber Optic,Yes,Yes,No,No,No,No
C22138,Fiber Optic,No,Yes,No,No,No,Yes
C224198,DSL,Yes,No,Yes,Yes,No,No
C229879,DSL,Yes,Yes,No,Yes,Yes,Yes
C230057,Fiber Optic,Yes,No,No,No,No,No
C230660,None,Yes,No,Yes,No,No,No
C230753,Fiber Optic,Yes,No,Yes,Yes,No,No
C230990,Fiber Optic,Yes,No,Yes,No,Yes,Yes
C231053,Fiber Optic,Yes,No,No,No,No,No
C234083,DSL,Yes,Yes,Yes,No,Yes,Yes
C234795,None,Yes,Yes,No,Yes,No,Yes
C242523,Fiber Optic,No,No,No,Yes,No,Yes
C242980,None,Yes,Yes,No,Yes,No,No
C243361,None,Yes,No,Yes,Yes,No,No
C245356,Fiber Optic,No,Yes,No,Yes,No,No
C250137,DSL,Yes,Yes,No,No,Yes,No
C25081,None,Yes,No,No,Yes,No,No
C250962,Fiber Optic,Yes,No,Yes,No,Yes,No
C25146,Fiber Optic,Yes,No,No,No,No,No
C252636,DSL,Yes,No,No,Yes,No,No
C256948,DSL,Yes,No,No,Yes,No,No
C260448,None,Yes,No,No,No,Yes,No
C26175,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes
C271341,Fiber Optic,No,Yes,No,Yes,Yes,No
C274032,Fiber Optic,Yes,Yes,Yes,No,No,Yes
C276698,Fiber Optic,Yes,No,Yes,No,Yes,No
C279290,None,Yes,Yes,No,Yes,No,No
C27979,Fiber Optic,Yes,Yes,Yes,Yes,No,No
C280648,DSL,Yes,No,No,No,Yes,Yes
C28344,Fiber Optic,Yes,No,Yes,No,Yes,Yes
C288668,Fiber Optic,No,No,No,Yes,No,No
C28930,None,Yes,No,No,No,No,Yes
C289482,Fiber Optic,Yes,No,No,Yes,No,No
C289581,Fiber Optic,Yes,Yes,No,No,No,Yes
C290203,Fiber Optic,Yes,No,No,Yes,Yes,Yes
C294086,DSL,Yes,No,No,Yes,Yes,No
C294087,Fiber Optic,Yes,No,No,No,Yes,No
C299043,DSL,Yes,No,Yes,No,No,Yes
C302549,DSL,No,No,No,Yes,Yes,No
C30368,DSL,Yes,No,Yes,No,No,No
C304454,Fiber Optic,Yes,No,No,No,No,No
C305571,None,Yes,Yes,Yes,No,No,Yes
C306117,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes
C30714,DSL,Yes,No,No,No,Yes,No
C308399,None,Yes,No,Yes,Yes,Yes,Yes
C309857,DSL,Yes,Yes,No,Yes,Yes,No
C311055,DSL,Yes,Yes,Yes,Yes,No,No
C312446,Fiber Optic,Yes,Yes,No,No,No,No
C313073,Fiber Optic,Yes,No,No,No,No,No
C315562,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes
C320225,Fiber Optic,Yes,No,No,Yes,No,Yes
C324392,Fiber Optic,Yes,No,No,Yes,No,Yes
C326211,Fiber Optic,Yes,No,No,Yes,No,No
C326402,None,Yes,Yes,No,Yes,Yes,No
C336869,DSL,Yes,Yes,No,No,Yes,Yes
C341035,Fiber Optic,Yes,No,No,No,Yes,No
C341505,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes
C34648,DSL,Yes,Yes,No,No,Yes,No
C354137,DSL,Yes,No,No,No,No,No
C355455,Fiber Optic,Yes,No,No,No,No,No
C356278,DSL,Yes,No,No,Yes,No,Yes
C357653,DSL,Yes,Yes,No,No,Yes,No
C35778,None,Yes,Yes,Yes,Yes,No,Yes
C359144,Fiber Optic,Yes,Yes,Yes,No,Yes,No
C359732,Fiber Optic,Yes,Yes,No,No,No,No
C360245,None,Yes,No,No,Yes,No,No
C360329,None,Yes,Yes,No,Yes,Yes,Yes
C360449,DSL,Yes,No,No,Yes,No,No
C363428,DSL,Yes,Yes,No,Yes,No,No
C36361,Fiber Optic,Yes,No,Yes,No,Yes,Yes
C364813,Fiber Optic,Yes,No,Yes,Yes,Yes,No
C366115,DSL,Yes,No,No,No,No,Yes
C367217,None,No,Yes,No,No,Yes,No
C36783,DSL,Yes,No,Yes,No,Yes,Yes
C373743,None,Yes,Yes,Yes,Yes,Yes,No
C374537,None,Yes,No,No,Yes,No,Yes
C37461,Fiber Optic,Yes,Yes,No,No,No,No
C37582,None,Yes,No,No,Yes,No,Yes
C380194,Fiber Optic,Yes,Yes,Yes,No,No,Yes
C383664,None,Yes,No,No,No,No,Yes
C383894,None,Yes,No,No,Yes,Yes,No
C383896,DSL,Yes,No,Yes,No,Yes,Yes
C384023,DSL,Yes,No,Yes,No,No,Yes
C384120,Fiber Optic,No,Yes,Yes,Yes,No,No
C385943,None,Yes,No,No,Yes,No,No
C387905,DSL,Yes,No,Yes,No,No,No
C398142,None,Yes,No,No,No,Yes,No
C399738,None,Yes,No,No,No,No,No
C400987,DSL,Yes,Yes,No,No,Yes,Yes
C40270,DSL,Yes,Yes,No,No,Yes,Yes
C405760,None,No,No,No,No,Yes,No
C406267,Fiber Optic,Yes,Yes,No,No,No,No
C406817,Fiber Optic,Yes,Yes,No,No,Yes,No
C416907,Fiber Optic,Yes,No,Yes,Yes,No,No
C421363,Fiber Optic,Yes,No,No,No,Yes,No
C423250,Fiber Optic,Yes,No,No,Yes,Yes,No
C426956,DSL,Yes,Yes,No,Yes,No,Yes
C431268,Fiber Optic,Yes,No,Yes,No,No,No
C432978,Fiber Optic,Yes,Yes,No,No,Yes,Yes
C436821,Fiber Optic,Yes,No,No,No,No,No
C440041,None,Yes,Yes,No,Yes,No,Yes
C444218,None,Yes,Yes,Yes,No,Yes,Yes
C445988,DSL,Yes,No,No,Yes,Yes,No
C449977,Fiber Optic,Yes,No,Yes,No,No,No
C450994,DSL,Yes,Yes,No,No,Yes,No
C451458,DSL,Yes,Yes,No,No,Yes,Yes
C45413,DSL,No,No,No,Yes,Yes,No
C454652,None,Yes,Yes,No,No,Yes,No
C454715,Fiber Optic,Yes,Yes,No,No,Yes,Yes
C455392,DSL,Yes,No,Yes,Yes,No,No
C459569,None,Yes,Yes,Yes,No,No,No
C461781,Fiber Optic,Yes,Yes,No,Yes,Yes,No
C461782,Fiber Optic,Yes,No,No,Yes,No,No
C468489,None,No,Yes,No,Yes,No,No
C469303,None,Yes,No,No,No,Yes,Yes
C47331,None,Yes,No,No,Yes,No,Yes
C477136,None,Yes,Yes,No,No,No,No
C48049,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes
C48384,None,Yes,Yes,No,No,Yes,Yes
C484531,Fiber Optic,Yes,No,No,No,No,No
C485577,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes
C486385,DSL,Yes,Yes,No,No,No,No
C486534,DSL,Yes,Yes,Yes,No,No,No
C491926,DSL,Yes,Yes,No,No,Yes,Yes
C494352,DSL,Yes,Yes,Yes,Yes,No,Yes
C495453,DSL,Yes,No,No,Yes,No,Yes
C496971,Fiber Optic,Yes,No,Yes,Yes,No,Yes
C501301,DSL,Yes,Yes,Yes,No,Yes,No
C501850,Fiber Optic,No,Yes,No,Yes,Yes,No
C503358,Fiber Optic,Yes,No,No,No,Yes,No
C504568,DSL,No,Yes,No,No,Yes,No
C505943,Fiber Optic,Yes,Yes,No,No,Yes,No
C512310,None,Yes,Yes,No,Yes,Yes,No
C515202,Fiber Optic,No,Yes,No,No,Yes,No
C517624,Fiber Optic,Yes,No,Yes,No,Yes,Yes
C518382,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes
C523628,None,Yes,No,Yes,No,No,No
C525794,None,Yes,No,No,Yes,No,Yes
C526917,DSL,Yes,Yes,Yes,No,No,Yes
C530000,DSL,Yes,No,No,No,No,Yes
C533700,None,Yes,Yes,Yes,Yes,No,No
C533910,Fiber Optic,Yes,Yes,Yes,No,No,No
C534801,None,Yes,No,No,Yes,No,No
C540743,DSL,Yes,No,No,No,Yes,Yes
C542651,DSL,No,Yes,No,Yes,Yes,Yes
C543107,None,Yes,No,No,Yes,No,No
C544905,Fiber Optic,Yes,Yes,Yes,No,No,No
C548406,DSL,Yes,No,No,Yes,No,Yes
C551592,DSL,Yes,Yes,No,Yes,No,Yes
C552632,Fiber Optic,Yes,Yes,No,No,Yes,Yes
C554295,Fiber Optic,Yes,No,No,No,Yes,No
C555140,Fiber Optic,Yes,No,No,Yes,Yes,No
C555531,Fiber Optic,Yes,Yes,No,No,Yes,Yes
C557593,None,Yes,Yes,No,No,No,No
C565791,DSL,Yes,Yes,Yes,Yes,No,Yes
C582722,None,Yes,No,No,No,Yes,Yes
C584467,Fiber Optic,Yes,No,No,Yes,No,No
C585212,Fiber Optic,Yes,Yes,No,No,No,No
C585619,DSL,Yes,Yes,No,No,No,Yes
C586578,Fiber Optic,Yes,Yes,No,No,No,No
C595028,DSL,Yes,No,No,No,No,No
C595221,None,Yes,No,Yes,No,No,No
C601774,Fiber Optic,Yes,Yes,No,Yes,No,No
C602006,None,Yes,No,No,No,Yes,Yes
C60436,None,Yes,Yes,No,Yes,Yes,Yes
C607550,DSL,Yes,Yes,No,Yes,No,No
C607921,DSL,Yes,Yes,No,No,Yes,No
C61226,Fiber Optic,Yes,Yes,No,Yes,No,No
C612366,DSL,Yes,Yes,Yes,Yes,Yes,No
C612880,Fiber Optic,Yes,No,Yes,Yes,No,No
C613656,None,Yes,No,No,No,No,Yes
C615502,Fiber Optic,Yes,No,Yes,Yes,Yes,No
C615849,None,Yes,No,No,No,No,Yes
C618119,DSL,Yes,No,No,Yes,No,Yes
C618476,DSL,Yes,No,No,Yes,No,Yes
C618633,None,Yes,No,Yes,No,Yes,No
C620479,DSL,Yes,No,No,No,No,Yes
C621959,Fiber Optic,Yes,No,Yes,No,No,No
C624351,Fiber Optic,Yes,Yes,No,No,Yes,No
C62438,Fiber Optic,Yes,Yes,No,No,No,No
C627306,DSL,Yes,Yes,No,No,No,Yes
C628526,None,Yes,Yes,No,No,No,No
C629897,DSL,Yes,Yes,No,Yes,No,Yes
C63133,Fiber Optic,No,No,No,No,Yes,No
C632525,Fiber Optic,Yes,Yes,No,No,No,No
C632765,DSL,Yes,No,Yes,No,Yes,No
C634232,DSL,Yes,Yes,No,Yes,Yes,No
C635072,Fiber Optic,Yes,No,No,No,No,No
C637798,Fiber Optic,Yes,No,No,No,Yes,Yes
C641592,None,No,No,No,No,Yes,Yes
C643455,Fiber Optic,Yes,Yes,No,Yes,Yes,No
C647303,Fiber Optic,Yes,No,No,Yes,Yes,No
C655768,Fiber Optic,Yes,Yes,Yes,No,No,No
C656475,Fiber Optic,Yes,No,No,Yes,No,Yes
C656702,None,Yes,No,Yes,Yes,No,Yes
C656833,Fiber Optic,Yes,No,No,Yes,No,No
C656853,Fiber Optic,Yes,Yes,No,Yes,No,No
C657224,Fiber Optic,Yes,No,Yes,Yes,No,No
C658180,None,Yes,Yes,No,No,No,No
C661614,Fiber Optic,Yes,No,No,No,No,No
C662599,Fiber Optic,Yes,No,Yes,Yes,No,No
C664539,Fiber Optic,Yes,No,Yes,Yes,No,No
C666897,DSL,Yes,No,No,Yes,No,No
C667596,Fiber Optic,No,Yes,No,Yes,No,No
C668339,Fiber Optic,Yes,Yes,No,Yes,No,No
C670730,Fiber Optic,Yes,No,Yes,No,No,No
C671723,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No
C672333,DSL,Yes,Yes,No,No,Yes,No
C676642,Fiber Optic,Yes,No,No,No,No,No
C677416,Fiber Optic,Yes,Yes,Yes,No,Yes,No
