customer_id,Timely_Responses,Timely Fixes,Timely_Replacement,Reliability,Options,Respectful,Courteous,Active_Listening
B826950,3,2,3,3,4,3,1,4
B82919,3,4,4,5,2,2,4,3
B831355,3,4,3,4,4,3,3,5
B831451,5,5,4,3,3,3,4,3
B83164,5,5,5,5,1,4,5,4
B836957,3,2,3,4,2,4,4,4
B84035,4,3,3,4,2,3,4,5
B840629,3,4,5,3,5,2,4,3
B842292,3,3,3,4,3,4,4,2
B844433,3,2,2,4,3,3,4,3
B846728,4,4,3,3,3,4,3,3
B847382,3,3,3,4,3,4,4,4
B848374,5,4,5,4,2,5,5,3
B850916,3,4,5,4,2,4,3,4
B852131,2,3,4,2,4,3,4,4
B854734,4,2,4,1,5,2,4,3
B857068,3,3,3,4,4,3,4,4
B866841,3,4,3,4,4,3,2,4
B870877,3,3,3,4,3,4,3,4
B871043,5,4,4,4,3,6,4,4
B872896,4,5,5,5,3,4,4,3
B87304,3,2,4,3,4,2,3,5
B873691,6,6,4,2,4,5,3,4
B874036,3,2,5,2,4,2,2,2
B879409,4,4,4,3,3,4,3,3
B882647,3,3,4,5,3,5,4,4
B883991,4,4,4,5,2,4,4,6
B891472,4,4,5,5,4,5,4,4
B894308,2,2,3,3,5,3,4,2
B899093,5,4,4,3,6,4,4,3
B905965,3,1,2,4,3,4,4,4
B908324,3,3,4,3,2,2,4,3
B912449,4,4,5,4,3,3,2,3
B91498,3,3,4,4,3,4,4,3
B91628,1,3,2,6,2,2,3,2
B918135,2,1,4,1,5,1,1,3
B918969,4,4,3,4,2,5,5,4
B919135,4,3,3,4,1,5,5,4
B920374,5,4,4,4,3,5,5,3
B920638,4,5,5,3,4,3,3,4
B921488,5,5,5,4,2,5,3,5
B921858,2,3,2,5,2,3,3,3
B93818,3,2,2,4,4,2,2,5
B940410,4,5,3,5,4,5,2,5
B94067,3,4,4,2,5,3,3,3
B947370,5,4,3,4,4,5,4,3
B947503,4,5,4,3,5,4,4,3
B949126,4,4,5,3,3,4,3,4
B950331,3,3,4,3,2,5,4,5
B950623,3,3,5,3,3,3,3,3
B950646,3,3,4,4,4,3,3,2
B954936,4,4,4,1,5,4,3,3
B958792,4,4,3,4,5,3,4,3
B959713,3,3,4,4,3,4,2,4
B961572,5,2,3,3,3,5,4,4
B961799,4,5,4,5,2,4,6,4
B964240,2,3,2,4,2,4,3,4
B967208,4,4,4,3,2,4,4,4
B968082,2,2,3,4,4,3,1,3
B969696,4,4,4,6,3,3,3,4
B971638,4,3,3,1,5,2,3,1
B980720,6,5,5,4,3,5,4,5
B981530,6,6,5,5,3,5,5,5
B981819,4,4,3,4,4,3,3,3
B982853,4,4,4,4,2,4,4,2
B988280,3,3,4,3,4,3,5,3
B989601,4,4,4,4,4,4,4,4
B991216,2,3,3,4,5,3,2,3
C00331,3,5,3,3,3,5,4,3
C09877,1,1,2,2,3,2,3,3
C101444,4,4,4,3,4,4,3,3
C102532,4,4,5,4,4,4,4,5
C103156,4,4,3,4,2,3,2,4
C106934,2,3,4,3,5,3,3,4
C110005,5,5,4,4,3,4,5,5
C112139,2,3,2,4,4,2,1,3
C116690,5,4,4,2,4,4,4,3
C120688,4,5,4,5,2,5,3,6
C124627,5,4,3,3,4,4,4,3
C125388,3,2,4,2,5,3,3,2
C125598,3,2,4,6,2,5,4,4
C127538,2,2,3,4,3,3,3,5
C129717,3,4,3,3,4,4,4,4
C130346,5,4,4,2,5,3,4,4
C130615,2,1,1,4,3,1,1,3
C137039,5,6,5,2,3,3,4,5
C137438,2,2,2,4,2,3,2,2
C138736,4,4,4,4,3,4,3,4
C139501,3,3,4,3,4,2,4,3
C139959,4,3,5,4,4,4,4,3
C141141,4,4,3,2,5,3,3,2
C142453,4,4,3,5,4,4,3,4
C143365,4,4,4,3,4,3,4,4
C14997,3,3,4,4,2,5,5,4
C152580,4,4,3,4,2,4,3,4
C155482,4,3,3,5,3,3,4,4
C158375,4,3,4,3,4,3,3,3
C160792,5,3,4,4,2,4,4,4
C162796,4,4,3,4,4,3,4,5
C167419,2,2,3,4,4,3,2,2
C167969,4,4,5,3,4,3,5,2
C170328,4,2,3,4,4,4,3,5
C17948,2,1,3,2,3,2,3,5
C182772,3,4,3,3,3,3,5,4
C186329,5,5,4,4,4,5,4,2
C18933,4,3,4,4,4,4,3,3
C189627,3,3,3,3,4,4,2,3
C190080,2,3,3,4,4,4,3,3
C200236,4,4,4,4,4,3,4,4
C202913,4,4,3,3,3,6,4,5
C203739,5,4,4,5,2,4,4,5
C209549,4,4,4,4,6,2,3,3
C215264,7,6,6,4,3,4,5,5
C219042,4,5,5,3,4,4,5,2
C221288,2,1,2,2,3,2,4,3
C22138,1,1,2,5,3,3,3,3
C224198,3,3,2,4,3,2,4,3
C229879,5,5,4,4,2,4,4,5
C230057,4,3,4,3,5,4,2,2
C230660,2,3,3,2,3,3,4,3
C230753,4,4,3,2,4,4,3,4
C230990,4,5,4,3,3,4,3,5
C231053,5,4,5,4,2,4,5,4
C234083,3,3,4,4,2,3,4,4
C234795,4,4,4,3,3,3,4,4
C242523,4,3,3,2,4,2,3,3
C242980,3,4,3,3,2,4,3,4
C243361,4,4,3,4,2,4,5,4
C245356,3,3,2,3,3,2,3,3
C250137,4,4,3,3,5,5,2,3
C25081,4,3,2,3,4,4,3,2
C250962,3,3,3,5,2,5,3,4
C25146,3,3,3,5,3,5,3,4
C252636,4,3,4,4,3,4,5,4
C256948,3,3,4,4,4,3,2,4
C260448,3,4,4,5,3,5,3,2
C26175,4,4,4,4,2,5,5,4
C271341,5,4,5,2,4,5,4,3
C274032,2,2,3,2,2,3,3,4
C276698,3,3,3,5,4,3,4,2
C279290,3,2,4,3,2,2,3,3
C27979,3,5,3,4,2,3,3,4
C280648,3,2,4,4,4,3,2,2
C28344,4,5,3,2,5,4,4,1
C288668,2,3,4,4,3,4,4,3
C28930,4,4,4,4,2,3,4,3
C289482,3,2,4,2,4,3,4,4
C289581,3,4,4,4,4,4,3,4
C290203,3,3,3,4,3,5,4,5
C294086,3,3,3,3,3,2,5,3
C294087,2,3,3,4,3,4,2,2
C299043,4,4,4,4,3,4,4,3
C302549,4,4,3,4,4,3,3,3
C30368,4,4,5,3,4,3,6,4
C304454,5,6,6,3,4,5,5,5
C305571,5,5,3,2,3,3,4,4
C306117,4,5,5,1,4,3,3,4
C30714,2,3,4,5,2,5,5,3
C308399,4,3,5,4,4,4,5,4
C309857,6,5,5,3,5,4,4,5
C311055,3,3,4,5,3,3,3,3
C312446,5,4,5,4,3,3,5,5
C313073,2,2,3,3,3,2,4,3
C315562,3,3,3,4,4,4,3,3
C320225,3,4,3,4,2,5,4,3
C324392,3,3,3,4,4,6,4,3
C326211,4,3,4,3,4,3,3,5
C326402,4,5,4,3,4,4,5,3
C336869,2,4,3,2,3,3,5,3
C341035,4,3,4,3,5,4,2,3
C341505,4,3,4,4,3,3,3,5
C34648,5,5,4,3,3,3,4,4
C354137,1,2,3,3,3,3,3,4
C355455,2,1,2,4,3,2,3,3
C356278,3,3,4,3,6,3,3,2
C357653,3,3,3,5,3,4,3,3
C35778,3,3,4,3,4,4,3,3
C359144,4,5,4,4,4,3,3,4
C359732,3,3,3,3,4,4,3,4
C360245,5,4,5,2,3,4,5,3
C360329,4,4,3,4,3,5,4,3
C360449,4,4,3,2,4,3,3,3
C363428,4,3,3,5,2,5,5,4
C36361,4,4,4,3,3,4,5,5
C364813,3,4,4,2,5,5,4,4
C366115,2,2,1,4,1,3,2,3
C367217,3,3,3,6,3,2,3,4
C36783,4,5,4,3,5,5,3,4
C373743,5,4,5,3,3,4,4,3
C374537,4,4,3,3,3,4,4,3
C37461,3,2,1,3,5,3,3,6
C37582,6,5,3,3,4,4,3,6
C380194,5,5,5,3,5,4,4,4
C383664,2,3,3,5,4,3,2,3
C383894,3,2,3,4,4,3,3,2
C383896,1,2,2,5,3,4,4,2
C384023,3,3,3,6,3,5,4,4
C384120,3,4,3,4,4,5,3,4
C385943,4,3,4,3,4,2,4,3
C387905,3,4,3,4,4,3,4,3
C398142,4,3,4,5,3,4,3,5
C399738,3,3,2,2,3,2,3,4
C400987,3,4,2,4,4,3,4,3
C40270,3,3,2,3,4,3,5,4
C405760,4,4,5,3,3,3,5,4
C406267,2,3,2,2,3,3,4,5
C406817,3,3,2,5,4,3,4,4
C416907,4,4,4,3,4,3,4,4
C421363,4,6,4,3,3,4,4,3
C423250,4,3,5,3,3,3,5,4
C426956,3,3,4,4,2,4,3,4
C431268,3,3,4,2,4,3,2,3
C432978,3,4,3,2,4,3,2,1
C436821,3,4,2,5,4,3,4,5
C440041,1,1,1,3,3,3,4,3
C444218,4,4,2,4,4,4,2,3
C445988,3,4,4,1,3,4,4,4
C449977,3,3,3,3,3,3,3,2
C450994,4,3,5,4,5,3,3,4
C451458,4,4,4,4,2,4,3,4
C45413,4,3,4,5,3,5,6,4
C454652,4,4,4,2,2,4,4,5
C454715,7,6,5,3,5,4,4,3
C455392,2,4,2,2,3,4,3,3
C459569,3,4,4,3,4,5,4,3
C461781,5,4,5,3,4,4,4,3
C461782,4,3,5,3,4,5,3,4
C468489,1,1,1,4,2,3,3,3
C469303,5,5,4,3,5,3,4,2
C47331,5,5,4,3,4,3,4,5
C477136,3,3,3,4,3,4,2,4
C48049,6,4,4,4,3,7,5,4
C48384,4,5,5,5,4,4,4,4
C484531,4,4,4,4,3,4,3,2
C485577,3,3,3,4,4,4,4,2
C486385,4,3,4,1,6,1,1,3
C486534,1,2,2,4,3,3,2,2
C491926,4,4,4,5,3,3,4,5
C494352,4,4,4,4,6,4,4,4
C495453,4,4,4,3,4,4,3,4
C496971,4,4,3,4,4,3,4,3
C501301,4,5,3,3,4,3,4,4
C501850,3,3,2,2,3,3,3,3
C503358,2,3,4,5,2,4,4,5
C504568,3,3,4,4,2,4,4,3
C505943,3,4,3,3,4,3,4,2
C512310,4,4,4,4,3,4,4,4
C515202,3,2,3,4,3,3,3,4
C517624,6,6,5,4,2,4,2,3
C518382,5,4,2,4,4,3,4,4
C523628,5,4,4,5,2,4,4,5
C525794,2,2,3,3,2,3,4,3
C526917,5,4,5,4,4,3,4,5
C530000,4,6,4,3,3,4,3,4
C533700,3,3,3,4,3,3,4,2
C533910,4,4,4,3,5,2,3,2
C534801,5,3,3,2,5,3,4,4
C540743,3,4,4,4,4,2,2,4
C542651,3,3,2,4,2,2,3,2
C543107,5,5,5,3,3,3,5,5
C544905,2,2,3,4,4,3,4,3
C548406,5,5,3,4,4,5,4,3
C551592,2,2,2,3,4,2,2,2
C552632,4,4,4,5,2,3,4,5
C554295,4,4,5,3,4,6,5,5
C555140,2,2,4,4,4,2,4,3
C555531,4,4,5,5,2,3,4,4
C557593,4,4,4,3,3,3,4,3
C565791,3,3,5,3,5,3,3,4
C582722,4,3,4,2,3,3,5,2
C584467,4,4,5,3,4,3,3,3
C585212,4,5,4,3,4,3,3,5
C585619,4,4,4,3,4,4,4,3
C586578,4,3,5,4,3,4,3,3
C595028,3,3,2,5,2,4,4,3
C595221,5,5,4,4,1,4,5,4
C601774,4,5,4,4,3,5,3,3
C602006,3,5,4,4,2,4,4,5
C60436,3,3,3,5,2,3,2,3
C607550,3,3,3,3,4,2,3,4
C607921,4,3,3,4,3,5,5,4
C61226,4,4,4,4,4,5,3,3
C612366,4,4,5,4,3,4,3,4
C612880,4,4,5,1,3,2,4,3
C613656,3,4,5,4,2,3,3,2
C615502,5,4,4,5,1,5,5,2
C615849,4,3,3,2,4,3,4,3
C618119,2,2,4,3,3,2,4,6
C618476,3,3,3,4,3,4,4,3
C618633,3,4,3,4,4,3,3,3
C620479,5,6,5,1,4,5,5,3
C621959,4,4,6,3,5,4,4,2
C624351,4,3,3,3,5,4,4,2
C62438,5,4,4,4,4,5,5,4
C627306,3,4,4,3,4,3,3,2
C628526,1,1,1,3,3,4,3,3
C629897,4,5,5,4,3,5,4,3
C63133,4,3,2,3,2,6,6,6
C632525,4,3,4,4,3,3,4,4
C632765,3,4,2,5,3,5,5,3
C634232,3,1,3,4,4,1,1,3
C635072,5,4,4,2,5,2,4,4
C637798,3,3,3,3,3,2,5,4
C641592,3,3,2,4,3,4,3,5
C643455,2,3,3,3,4,2,3,2
C647303,5,5,3,2,4,3,2,3
C655768,3,3,2,3,4,2,2,4
C656475,5,6,6,4,4,5,3,3
C656702,2,2,4,3,4,1,2,2
C656833,5,4,4,5,1,4,4,5
C656853,4,4,4,3,4,4,4,5
C657224,3,4,3,5,2,3,3,4
C658180,4,3,2,3,4,3,3,4
C661614,5,4,6,3,3,2,3,5
C662599,3,3,3,4,5,4,2,4
C664539,2,3,4,2,5,2,2,2
C666897,2,3,2,4,4,3,3,3
C667596,2,3,2,3,4,3,3,4
C668339,3,3,4,6,2,5,3,4
C670730,3,3,3,4,4,5,3,4
C671723,2,2,2,3,4,1,2,4
C672333,4,5,5,4,3,2,3,4
C676642,4,4,4,4,3,2,4,4
C677416,4,3,3,3,4,5,3,4
C67850,4,3,4,4,3,2,3,2
C678911,4,4,2,5,2,5,4,5
C679778,3,3,4,2,4,3,3,4
C68339,4,4,4,5,3,4,3,4
C688406,4,4,3,3,2,3,5,4
C690204,3,4,5,3,5,3,3,2
C693256,3,4,3,5,3,3,4,3
C695447,4,3,3,4,4,3,2,3
C696811,4,5,4,3,3,4,5,4
C697741,5,4,4,3,3,5,5,5
C700655,2,3,2,2,4,2,2,3
C702452,4,4,3,3,3,4,4,5
C704959,5,6,5,3,4,4,5,4
C707263,5,6,4,5,3,3,5,5
C708546,4,5,3,2,4,2,2,3
C708997,4,4,3,3,3,3,4,3
C710932,4,4,3,3,4,3,3,3
C712292,2,2,2,5,2,4,4,4
C717657,5,3,4,2,3,4,3,3
C72437,4,5,3,4,4,4,5,4
C726077,3,3,2,3,6,2,2,3
C726463,4,4,4,5,4,4,3,3
C729520,5,5,5,4,3,4,5,5
C73741,2,2,2,5,3,2,3,2
C739541,3,1,2,3,4,4,2,4
C740658,4,4,4,4,3,5,4,4
C742082,5,5,4,2,3,3,4,6
C742414,3,3,4,2,5,4,3,3
C744511,3,3,3,5,2,4,2,3
C749771,3,3,3,4,4,3,1,4
C753779,3,3,2,4,3,4,3,5
C757251,5,5,5,4,2,5,5,5
C761863,4,3,4,4,2,5,3,5
C764614,3,3,4,3,3,5,3,5
C765929,3,4,3,2,5,3,3,5
C774228,6,5,5,2,4,5,3,4
C779041,3,3,2,4,4,3,3,3
C783546,4,3,4,3,5,3,3,4
C78791,4,4,6,4,2,5,4,5
C789269,4,4,4,4,5,2,4,4
C79053,3,2,3,3,3,3,3,2
C793481,4,3,4,3,4,3,2,2
C801700,3,3,1,3,4,1,2,4
C802084,3,4,3,4,3,4,5,5
C805115,4,4,4,3,4,4,5,3
C808417,4,5,5,2,4,3,3,3
C810201,3,2,3,5,3,4,2,3
C810403,3,3,3,5,2,4,6,5
C812291,4,4,4,3,4,3,4,4
C813162,4,4,4,4,4,3,4,4
C816362,5,5,5,3,4,3,4,3
C816866,3,3,3,4,3,2,3,4
C81893,4,2,3,2,4,5,3,2
C81935,5,5,5,4,3,5,5,2
C822766,3,4,3,4,3,3,4,4
C825312,4,4,3,2,3,4,4,5
C827453,5,6,4,3,4,4,4,5
C829612,4,5,4,2,5,4,2,2
C830851,3,3,3,4,3,4,4,3
C834823,5,5,3,4,4,4,4,5
C834935,4,4,2,5,4,3,3,3
C838302,5,4,5,2,4,5,3,3
C841625,2,3,2,3,3,2,3,2
C843114,4,3,3,3,3,2,3,2
C843272,4,4,5,4,4,3,1,3
C850954,3,4,5,3,5,2,3,3
C852951,2,2,3,3,5,2,1,2
C857014,4,3,4,3,4,4,3,3
C859659,4,4,4,3,4,4,4,4
C867426,4,5,6,5,3,5,4,3
C867654,2,2,2,4,4,1,3,2
C86799,4,4,4,4,4,4,4,3
C875335,3,3,4,2,4,3,2,3
C875992,1,3,4,2,5,2,3,4
C883014,4,3,2,3,2,3,3,4
C883607,3,3,3,5,5,3,2,4
C884701,4,4,4,4,2,4,4,4
C885204,4,6,3,2,4,4,3,3
C892689,2,3,3,2,3,3,4,2
C893064,4,3,4,3,5,3,3,4
C894386,2,3,4,1,5,2,3,5
C895790,3,5,3,3,5,3,3,3
C89879,5,6,5,4,4,4,5,4
C908760,5,5,3,1,6,4,3,3
C909763,3,3,2,4,2,3,4,4
C910043,3,3,2,5,2,4,4,3
C910095,4,4,4,3,2,5,4,4
C912709,5,4,4,4,4,4,6,3
C913229,5,6,5,3,2,3,4,5
C914865,3,3,2,3,2,5,4,3
C915618,2,4,3,3,3,3,4,3
C917569,3,3,4,5,2,5,4,4
C920444,5,4,4,5,3,3,3,4
C923364,1,1,1,4,3,2,2,4
C924454,3,4,3,5,2,5,4,3
C927130,4,4,5,4,3,5,4,3
C92877,3,4,4,2,5,2,3,3
C93992,3,2,3,3,4,2,3,1
C941074,3,3,3,2,4,4,3,3
C941408,3,4,4,4,5,2,2,4
C941787,2,2,3,4,3,3,3,4
C94744,3,4,2,3,4,1,3,2
C948796,2,3,3,4,4,2,4,3
C951645,4,4,5,4,4,3,2,4
C954172,3,4,3,2,4,3,3,1
C956479,4,4,3,4,4,4,3,3
C960158,3,3,3,3,4,2,3,3
C960228,5,5,4,6,2,5,5,5
C966412,4,3,4,4,3,2,4,5
C967245,2,2,3,3,4,2,2,2
C973588,2,1,3,2,3,3,2,3
C978360,3,4,3,4,4,3,2,2
C980527,5,5,4,3,2,4,4,5
C983145,2,3,3,4,2,4,4,5
C984974,2,3,3,5,2,4,4,3
C985142,3,4,4,3,2,3,2,4
C991909,3,3,2,2,5,4,4,2
C993846,4,4,4,4,4,3,4,5
D01059,3,4,3,4,3,4,4,3
D02602,3,3,3,4,2,4,4,3
D07038,7,6,6,3,4,6,4,6
D07066,2,2,2,4,2,4,4,4
D100013,3,2,1,5,3,3,3,2
D102709,3,3,3,4,3,3,3,4
D102792,3,3,3,3,5,4,4,4
D105017,4,4,3,3,2,4,3,4
D105234,3,3,2,4,4,3,3,3
D110610,2,2,3,4,4,2,2,4
D115503,3,4,4,3,4,3,4,3
D116664,6,5,5,3,6,4,4,4
D117185,4,3,3,3,4,3,3,3
D120097,3,3,4,3,4,1,3,2
D123626,5,4,4,2,5,4,5,3
D125547,4,4,4,4,2,5,5,2
D127586,4,4,4,3,5,3,4,2
D130964,5,4,3,5,2,8,6,5
D135530,3,2,3,4,2,3,3,5
D138886,2,3,3,4,4,3,2,2
D139779,4,5,5,3,4,4,4,3
D140678,5,4,5,4,4,2,4,4
D150042,5,6,4,3,4,3,4,4
D151650,3,4,4,3,3,4,3,3
D153017,4,4,4,4,3,4,3,4
D154460,3,4,3,3,4,4,4,4
D155978,4,4,3,5,3,3,4,4
D158705,3,3,5,3,3,4,3,5
D160442,3,3,3,2,5,1,3,4
D164540,2,3,4,3,5,2,2,2
D169453,3,3,2,4,3,4,4,4
D171933,4,3,4,4,2,4,6,4
D175468,4,4,3,4,4,3,2,5
D176597,4,4,3,2,4,5,4,4
D176700,4,3,4,4,2,4,2,2
D18475,3,2,3,4,4,3,2,3
D186284,4,5,4,3,3,4,3,4
D189112,3,4,3,3,3,3,3,4
D190616,4,5,5,4,5,3,2,4
D194859,4,5,4,3,5,4,2,5
D195797,5,4,5,5,3,4,4,3
D212939,5,5,6,5,4,4,4,4
D213521,4,3,4,5,3,4,4,3
D215686,4,3,3,5,2,5,3,5
D215990,4,3,4,3,3,5,4,3
D216382,2,2,2,2,3,3,2,4
D217513,4,4,3,4,4,2,3,3
D223410,4,2,3,4,4,3,4,4
D225235,5,6,6,4,4,5,6,5
D229153,4,2,3,3,5,3,2,2
D234125,2,2,3,5,3,4,3,3
D237643,3,4,4,5,2,4,4,5
D238077,5,5,5,3,3,5,4,5
D248807,4,5,4,3,2,5,4,3
D252802,5,4,4,4,1,6,4,6
D26059,4,4,2,2,3,4,2,2
D260697,5,3,4,3,4,3,2,4
D262797,3,3,3,2,5,2,3,4
D266802,4,4,4,3,5,2,2,3
D269899,4,4,5,4,3,4,3,3
D277330,5,4,4,4,4,5,5,5
D280771,5,4,5,4,3,4,5,4
D281561,2,2,2,3,4,2,1,3
D285013,5,4,5,3,3,4,3,5
D285590,4,4,5,5,2,5,3,4
D287693,4,4,4,2,5,3,5,2
D289914,3,3,3,5,4,4,3,4
D290234,4,4,3,5,4,3,3,4
D291600,3,3,3,3,3,3,4,3
D292409,3,2,2,5,2,4,3,4
D292974,3,3,4,5,3,2,3,2
D296668,3,3,2,3,3,3,3,2
D296869,3,3,4,4,5,3,4,3
D299114,3,3,4,5,3,4,3,4
D299357,5,4,5,4,3,4,3,5
D301136,5,4,4,3,3,4,4,2
D301934,4,4,3,3,2,5,3,4
D302447,3,2,3,3,3,3,4,3
D303600,6,5,5,4,4,3,4,3
D308819,3,3,2,4,4,4,4,3
D309783,4,4,2,3,3,3,3,4
D317154,4,3,2,3,3,2,4,3
D320942,3,3,3,3,4,4,4,3
D321119,1,2,3,3,3,4,4,3
D322615,3,4,4,2,4,4,3,6
D323193,4,4,4,3,3,3,4,3
D32957,2,2,2,5,2,4,3,3
D330603,4,4,3,5,2,5,4,4
D33088,2,4,2,3,3,3,3,2
D331766,2,1,2,3,4,2,1,1
D332841,4,4,3,3,4,4,3,5
D333249,4,4,5,3,2,5,4,5
D336318,2,2,1,4,3,2,4,4
D33792,2,3,3,5,3,3,3,2
D339447,4,3,2,2,5,1,3,2
D346820,3,2,3,3,2,2,3,4
D347113,3,2,2,2,5,1,1,4
D347239,5,5,3,5,3,4,3,3
D34981,2,2,2,3,6,2,4,3
D349937,3,4,4,4,3,4,5,5
D349985,3,4,4,5,4,4,5,4
D362144,3,3,3,3,3,3,3,2
D363707,2,3,3,3,3,4,3,2
D363991,2,2,4,5,3,4,4,2
D364470,4,4,5,3,4,2,4,4
D366186,4,3,3,3,5,3,1,3
D366434,4,3,5,4,2,4,5,3
D367103,4,3,3,4,2,5,5,6
D368442,3,3,4,4,3,2,3,5
D376081,2,3,3,3,5,2,3,4
D37619,2,2,3,3,4,4,4,2
D377681,4,4,4,5,2,3,4,5
D379784,3,3,3,3,3,4,3,3
D381287,4,5,4,5,3,4,4,3
D382079,3,3,3,4,3,3,4,3
D384724,5,4,4,2,3,3,3,3
D39042,4,4,4,2,3,2,4,4
D391430,4,3,3,3,2,4,4,4
D39279,4,5,4,4,4,2,4,4
D394318,3,3,4,4,2,5,5,5
D395665,4,3,3,5,3,6,4,4
D397663,4,3,4,2,6,3,3,4
D39809,2,3,3,4,5,5,4,4
D398300,3,2,4,3,5,2,2,4
D39869,4,4,4,4,4,3,3,5
D40159,4,4,4,3,4,4,3,4
D402022,3,3,4,3,4,3,3,4
D402096,5,3,4,5,2,5,3,4
D404489,4,4,3,4,3,3,3,3
D404497,2,2,2,4,2,3,2,3
D40474,4,5,5,4,3,4,3,5
D405206,2,3,4,3,1,5,6,4
D412136,4,5,4,2,4,4,4,3
D414965,3,3,3,2,4,1,2,3
D419396,3,3,2,1,4,1,3,3
D423729,4,4,4,2,4,3,4,4
D426377,4,4,3,5,2,2,2,5
D426768,4,5,4,4,3,4,4,4
D428991,3,3,4,5,2,5,6,5
D429172,3,3,3,3,2,3,5,3
D435398,3,5,4,3,2,3,4,3
D446145,2,3,3,3,2,2,3,3
D446709,5,4,4,3,4,4,4,3
D449561,4,3,4,3,3,4,3,3
D455065,4,4,5,3,3,3,4,4
D456001,3,4,4,4,2,4,3,4
D457155,3,4,3,3,3,4,3,4
D458687,4,3,3,4,3,3,3,4
D460465,4,3,4,4,3,4,3,5
D461453,2,4,3,5,3,4,4,3
D46232,4,5,5,3,4,4,4,3
D463575,3,2,3,2,5,4,2,3
D46478,5,5,4,3,3,4,5,4
D470800,3,2,3,3,4,3,3,4
D47677,3,4,4,4,2,3,4,4
D477172,3,3,4,2,6,3,3,1
D478815,4,3,4,4,3,4,3,3
D47888,5,5,4,4,4,5,5,4
D479344,4,4,5,3,2,4,4,6
D480469,3,4,4,3,5,3,4,3
D480755,2,2,1,5,3,3,3,4
D481847,3,3,2,5,4,4,3,5
D483202,5,4,5,3,3,4,4,4
D48608,3,4,3,2,4,4,4,2
D493050,3,2,3,4,4,3,2,2
D493302,3,1,2,4,3,2,2,3
D494080,3,3,2,5,2,4,4,2
D500075,4,4,5,4,2,4,5,5
D501659,4,4,4,3,4,3,3,3
D504035,3,3,4,4,5,3,3,3
D506699,5,4,4,3,3,5,3,4
D507423,4,2,4,4,3,4,2,2
D50805,5,3,5,4,4,5,5,2
D510020,4,6,5,4,1,5,4,4
D515341,4,3,2,3,4,1,2,2
D516454,5,5,5,3,3,5,6,2
D518375,4,3,4,3,4,4,4,4
D522183,2,2,2,4,4,3,2,2
D533301,2,3,1,4,3,3,2,3
D533737,3,3,4,2,3,4,3,3
D53689,2,2,3,3,4,1,3,2
D538894,4,3,1,2,5,3,4,3
D545228,5,4,4,3,6,5,4,3
D547400,5,4,4,1,4,3,4,4
D548131,4,3,3,5,2,6,3,3
D553060,5,5,6,3,5,5,5,2
D553284,5,4,4,4,4,4,3,3
D555108,4,5,4,4,4,2,3,3
D555568,2,1,1,3,4,2,4,4
D556193,3,3,5,5,3,4,2,2
D557600,4,3,4,5,3,5,4,4
D560109,5,3,6,4,2,6,6,3
D560463,5,4,4,2,2,5,3,4
D561564,3,4,4,3,4,2,4,3
D564142,4,3,4,3,4,3,4,3
D565518,2,2,3,2,3,2,3,2
D578489,4,5,5,4,3,5,4,5
D578534,3,3,3,3,3,2,3,3
D580035,4,5,4,4,3,5,4,1
D590437,4,3,5,4,3,4,5,4
D590579,4,4,4,4,4,2,3,3
D595070,3,2,2,4,4,2,2,3
D59575,4,5,3,4,3,5,4,5
D598201,3,3,3,2,4,3,3,4
D598850,2,3,2,4,4,3,2,2
D598970,4,4,4,4,3,5,4,2
D602975,4,5,4,3,3,4,4,4
D603676,4,4,6,2,4,2,3,3
D604002,2,2,2,2,3,2,4,4
D604034,3,3,3,3,4,4,4,4
D60541,3,1,3,3,2,3,2,3
D613617,3,2,3,3,3,4,2,5
D621970,3,4,4,4,2,4,3,2
D62748,4,5,3,3,3,4,4,2
D633161,3,4,2,6,2,6,4,5
D634003,4,3,4,3,2,4,4,4
D639444,3,3,3,3,4,3,4,4
D642766,5,5,4,4,3,4,6,4
D64280,4,4,4,4,3,4,2,3
D647144,5,5,5,4,4,4,4,4
D648559,5,4,5,4,3,4,4,3
D648598,5,5,4,3,1,5,5,4
D651499,3,4,4,4,4,3,4,4
D654440,5,4,4,4,4,3,5,5
D655990,5,5,5,4,2,5,4,5
D656330,3,4,3,4,3,3,2,4
D663524,3,4,4,4,3,3,4,4
D664916,5,5,6,4,3,4,3,4
D665731,2,2,4,6,2,1,2,4
D666505,4,3,4,2,2,4,3,2
D671064,4,3,3,3,3,4,4,2
D672049,4,3,4,6,3,3,4,2
D672232,4,4,6,5,3,3,5,2
D675061,4,4,4,4,2,5,4,3
D676040,4,3,3,4,2,3,4,2
D678099,2,3,2,2,4,4,3,2
D679267,5,4,4,4,4,5,5,4
D683005,3,4,3,4,3,4,2,4
D683409,4,4,3,4,3,4,4,3
D684561,4,4,4,4,2,4,6,3
D687119,3,3,3,2,4,3,3,3
D68964,1,2,1,3,3,3,2,2
D694526,4,5,3,3,3,4,4,4
D698441,4,3,2,3,4,5,4,4
D698621,4,5,5,2,6,3,3,2
D702658,1,2,1,4,3,1,5,2
D707565,4,4,3,4,3,4,3,5
D71220,3,4,4,4,1,3,3,5
D713249,4,5,4,3,4,4,5,5
D721433,3,3,3,4,4,3,4,4
D72544,5,4,3,5,4,4,3,5
D725603,4,4,5,5,4,5,3,4
D728533,3,3,4,4,4,2,2,4
D728807,5,4,4,5,4,5,4,5
D736145,3,4,4,5,3,4,3,4
