customer_id,lat,lng,population,children,age,income,marital,churn,gender,tenure,monthly_charge,bandwidth_gp_year,outage_sec_week,email,contacts,yearly_equip_faiure,techie,port_modem,tablet,job_id,payment_id,contract_id,location_id
R857699,47.49741,-97.28184,2081,1,46,28022.56,Divorced,No,Female,12.63074989,159.951231,1238.421347,8.996933306,11,0,1,No,Yes,No,441,3,3,4723
Q386914,31.41551,-85.91877,3410,1,73,35478.4,Married,No,Female,8.4944392,149.948316,847.110799,7.602570192,7,2,0,No,Yes,No,69,4,1,7892
T132275,38.21615,-78.2303,377,8,57,10155.51,Divorced,Yes,Female,8.044444101,149.959755,1112.937102,9.217689334,12,1,1,No,Yes,No,353,3,1,2361
T392167,34.92588,-82.4386,1917,3,58,87537.25,Divorced,No,Male,12.07358377,137.469817,1623.045026,9.591529444,14,0,1,No,Yes,Yes,396,3,3,5634
J315269,42.03008,-76.35403,2482,4,70,34112.1,Never Married,Yes,Male,10.21634248,187.656013,1479.730181,13.36027908,12,0,0,No,Yes,No,453,1,2,7094
B124449,35.82626,-97.01138,902,0,53,32653.51,Married,Yes,Male,15.50354683,164.985293,2144.735024,4.372034777,7,1,0,No,Yes,No,362,4,1,7595
P954849,40.67495,-73.70356,43714,0,31,35321.46,Married,Yes,Male,13.88004531,159.965008,1522.289512,10.59285179,11,0,3,No,Yes,No,275,2,1,623
K20948,42.84308,-93.62003,3066,0,38,49277.48,Widowed,No,Female,19.48900163,172.462354,1974.780054,12.81260566,10,1,0,No,No,No,267,3,2,749
M893176,31.20426,-92.37751,13365,0,26,37297.82,Widowed,Yes,Female,10.01771765,204.949594,1261.177198,3.767298987,11,0,0,No,No,No,146,3,3,6772
P765785,26.67347,-99.10304,207,2,44,14928.96,Widowed,No,Male,7.34059599,147.473844,939.7181324,17.56798903,14,2,0,No,Yes,No,181,3,2,4188
X780945,34.14454,-118.2565,689,3,66,24702.68,Divorced,Yes,Female,12.64742067,162.471255,1357.062854,11.2369761,11,3,2,Yes,No,No,205,3,1,5747
H776847,30.56858,-87.90401,99,1,58,87535.71,Divorced,No,Male,8.850426839,119.95684,1456.887443,8.54892416,15,0,1,No,Yes,No,60,4,3,4770
A471876,46.94406,-102.45833,509,6,51,63166.87,Divorced,Yes,Female,3.701557118,207.609354,937.5863866,6.094109902,11,2,0,No,No,No,594,1,2,798
B424659,46.23146,-93.83415,933,4,34,11856.81,Separated,No,Female,2.976033785,194.999168,830.1193011,13.9077275,14,1,0,No,No,No,486,4,2,5333
F111037,42.42018,-72.10615,4991,0,87,27326.79,Widowed,No,Prefer not to answer,5.522376826,174.975543,737.8564608,7.905333122,14,1,0,No,Yes,No,56,2,3,2696
S690107,36.50308,-79.09174,1579,1,67,12779.23,Divorced,Yes,Female,15.64596698,240.114868,1781.854862,12.53830949,9,2,1,No,Yes,No,625,4,1,4585
Q991854,38.31387,-85.76896,19669,4,59,25519.91,Never Married,Yes,Prefer not to answer,23.00764441,240.114868,2464.577489,12.8219418,12,1,1,No,No,Yes,336,2,1,8531
U560834,36.73949,-83.44596,530,7,23,46871.21,Divorced,No,Male,17.24924155,139.983006,2392.203409,8.941553742,10,0,0,No,Yes,No,393,4,2,5856
P452772,36.20595,-105.70693,1469,0,42,77383.72,Widowed,Yes,Male,13.01107597,240.114868,1664.19271,10.51043963,12,0,0,No,Yes,No,348,2,1,1025
B949126,42.84506,-75.38218,324,1,24,47395.3,Divorced,Yes,Female,5.104082209,209.993134,1433.616898,11.86384439,11,3,0,No,Yes,No,246,1,3,7702
F697244,42.85933,-84.92965,10482,2,81,90977.74,Widowed,No,Female,3.521499924,147.456419,823.4933243,10.76051016,10,3,0,No,Yes,Yes,229,4,3,1511
F501848,32.24926,-94.45456,3151,8,78,135727.71,Separated,No,Male,8.08137067,107.495766,1468.357421,11.05420024,14,0,0,No,No,No,333,4,1,3210
Q971369,40.79879,-76.08148,1919,1,51,47726.25,Separated,Yes,Female,1.875430489,152.502178,590.7765801,8.174495258,8,5,0,No,No,Yes,214,2,1,5318
W186069,42.37667,-77.36652,241,1,70,51721.64,Never Married,No,Female,5.587484456,79.978861,418.6206885,10.05388383,12,2,0,No,Yes,No,633,1,2,6591
Y292243,40.43606,-81.37021,673,0,87,41531.03,Married,No,Female,7.007695148,142.482694,1181.991846,7.045552801,13,2,0,No,Yes,Yes,538,4,3,4367
F333860,31.41298,-83.32722,2649,0,46,33504.8,Divorced,No,Female,1.408375942,117.439154,733.4036934,8.957297136,14,1,0,No,No,No,566,1,2,6984
Z534243,38.38074,-97.52213,1655,8,56,34197.3,Widowed,Yes,Female,11.64983735,220.132293,1719.173387,15.74015572,14,2,1,No,Yes,Yes,538,3,1,1419
O249806,38.55253,-82.73701,1598,4,44,11518.58,Married,Yes,Male,2.964559883,152.455519,1205.956363,13.41209586,11,3,0,Yes,No,No,399,3,3,1121
V143753,33.88987,-102.33544,6658,0,33,31065.17,Never Married,No,Female,10.25635754,174.961766,1261.032763,14.89835355,9,2,1,No,No,No,535,3,1,2487
A715491,46.12873,-89.85899,823,0,19,32097.17,Widowed,Yes,Female,3.892407013,202.443347,741.7766988,13.62135046,14,1,1,No,Yes,No,484,1,1,8026
D986940,38.37332,-82.26407,13287,1,31,23424.88,Never Married,Yes,Male,3.226996711,210.12704,932.6084359,14.95912113,12,2,1,No,Yes,No,165,2,3,216
Z147347,46.3964,-92.88292,2394,1,34,35988.24,Separated,No,Female,15.87685513,139.979239,1708.614019,11.741245,9,0,0,No,No,Yes,479,1,2,2617
W830673,40.49343,-82.5764,9295,4,43,35539.7,Never Married,No,Male,5.874064017,139.965008,1363.58603,7.765121655,11,0,1,No,Yes,Yes,74,4,3,5360
Q470894,48.00013,-118.9525,315,1,82,27959.34,Separated,No,Male,3.756359276,137.439154,472.1057019,7.130431693,5,1,0,No,No,Yes,275,1,1,6358
I584048,45.134,-67.224,2998,6,36,52232.97,Widowed,No,Female,2.905283283,102.474625,558.2340556,8.359515606,13,1,0,No,No,No,38,2,1,4736
J779175,45.29278,-96.16591,178,1,48,18198.59,Never Married,Yes,Male,1.474810061,252.637807,815.194738,9.42799205,17,3,0,No,Yes,Yes,461,3,1,3350
O82369,37.94084,-78.65369,1423,0,52,16851.94,Widowed,Yes,Male,18.56165869,194.999168,2007.303617,10.95510131,11,0,1,No,Yes,Yes,624,3,1,2921
U528986,32.14053,-106.61285,1935,1,35,16440.05,Never Married,Yes,Prefer not to answer,12.39088509,242.610632,2088.48083,10.8621377,16,1,0,No,Yes,No,271,1,1,7650
K33780,41.92056,-87.75603,90517,3,83,44223.58,Widowed,No,Female,14.17192333,127.458638,1430.761492,7.352533505,15,2,0,No,Yes,No,379,3,1,2833
M720169,38.49747,-97.28225,239,0,20,33343.73,Widowed,No,Male,3.86023041,129.976324,822.3008694,11.38860234,14,1,0,No,No,Yes,41,3,3,1318
Q279060,44.93688,-94.67707,1003,0,25,30664.56,Separated,Yes,Female,17.72593456,240.114868,2059.200998,9.580144161,13,4,0,No,No,No,407,3,2,5955
V840276,42.8425,-84.15529,2817,0,88,31934.04,Divorced,No,Male,3.043063167,174.975543,617.542543,10.79191234,18,1,0,No,No,No,508,1,1,6516
B248010,39.40454,-75.86757,884,1,54,26676.4,Widowed,No,Female,5.827112819,169.944668,758.4775985,9.982341124,8,0,0,No,Yes,No,201,3,2,434
C805115,41.08112,-82.71561,11245,1,46,67211.95,Never Married,Yes,Male,4.648958177,162.511928,894.6733856,6.511921085,12,0,1,No,Yes,Yes,553,3,1,5788
D89225,40.89645,-73.7804,19215,2,75,31136.77,Widowed,No,Female,11.96274778,119.95684,1639.898269,10.70500472,14,1,0,No,Yes,No,302,3,1,8340
X904034,45.77019,-92.40004,2733,5,66,40660.84,Widowed,No,Male,4.525864256,137.439154,710.7541633,11.58410296,11,0,1,No,No,No,311,1,1,2795
B148329,38.41139,-78.1835,1204,0,51,10606.59,Divorced,No,Female,8.038308899,207.46728,1092.226042,8.01651453,12,1,1,Yes,Yes,No,231,2,3,8024
X914490,37.30493,-122.0807,62430,3,81,92447.71,Divorced,No,Female,1.416592892,149.974105,757.0097075,15.12148226,12,0,0,No,No,No,218,1,2,8190
U120690,43.04942,-111.00229,1028,0,75,13612.16,Never Married,No,Male,19.83504645,225.178625,2301.850721,12.63643487,18,0,0,No,No,No,411,3,1,3274
F116821,42.12534,-72.65027,28666,3,54,13765.39,Widowed,Yes,Female,15.85002222,232.637807,2401.406545,16.68178185,8,2,0,No,Yes,No,330,3,1,2235
X389713,34.73183,-106.8878,44451,2,73,53019.98,Never Married,No,Male,15.94935291,117.472036,1535.788894,11.08409914,10,2,1,No,Yes,Yes,546,2,1,826
M379067,30.59596,-101.77778,266,0,53,42523.02,Separated,No,Male,11.94550648,137.469817,1536.589816,12.99948061,12,1,1,No,Yes,No,178,3,1,2266
A81135,27.94449,-82.79241,33649,8,33,52143.7,Never Married,No,Female,16.03360405,220.132293,2153.778421,11.17949466,14,1,1,No,Yes,No,442,3,1,4050
V280043,40.9206,-82.19339,1994,5,41,19097.94,Widowed,No,Female,21.29342532,124.960655,2409.195918,7.369412654,13,0,1,No,Yes,Yes,91,1,3,6742
U169694,31.00731,-96.68717,1869,1,59,11301.4,Divorced,No,Female,4.95598008,199.990219,1342.862457,9.84688181,11,0,0,Yes,Yes,Yes,520,1,2,1947
N162822,35.13427,-76.9857,27590,3,23,17814,Separated,Yes,Female,2.73951266,159.947583,1046.054674,18.19542503,14,0,0,No,No,No,499,1,1,1205
K618387,42.10714,-83.29339,21792,1,32,22533.05,Widowed,Yes,Female,4.973046104,245.145743,1204.479468,13.53989069,13,1,1,No,No,No,400,3,2,906
D944092,39.75343,-87.162,8770,3,51,19974.4,Never Married,Yes,Female,10.28430068,255.155493,1616.908193,5.458806701,10,2,0,No,Yes,No,397,2,1,7531
F908532,26.16549,-80.11383,3378,1,46,45146.99,Never Married,No,Female,2.581692044,134.950905,345.0099528,12.0772854,11,1,1,No,Yes,Yes,218,1,3,4850
K380097,34.29961,-94.3172,1748,3,37,10330.1,Married,Yes,Male,6.945736396,159.947583,1427.088655,6.918984305,9,1,0,No,Yes,Yes,27,2,1,8483
R717119,37.32677,-82.86427,1598,0,53,15281.28,Never Married,No,Male,9.999416271,139.987503,1452.334634,14.84155042,8,3,0,No,No,No,381,1,1,3217
X978383,31.60806,-92.56734,4335,1,62,11217.96,Divorced,Yes,Male,6.035737465,179.947583,795.4957358,12.66717474,15,2,0,No,No,Yes,181,1,1,545
L693606,40.02532,-79.70475,2299,1,57,17516,Separated,No,Female,9.004964377,127.473844,1333.894229,11.43786808,13,0,1,No,No,Yes,472,2,1,1411
Q486994,39.77433,-83.14164,12275,2,80,20566.64,Married,Yes,Female,5.071456681,232.637807,1402.20491,6.915228797,10,1,0,No,Yes,No,157,2,2,7262
R463442,41.06205,-87.27353,1065,1,43,36128.68,Married,Yes,Male,12.02106494,195.006206,1447.196935,11.30215199,12,1,1,No,Yes,Yes,228,1,1,3926
O40995,38.89655,-77.25486,24438,1,35,52129.84,Divorced,Yes,Male,5.049303717,267.642733,1662.510936,9.513085538,10,1,0,Yes,Yes,Yes,600,1,1,5802
I933613,26.21204,-80.2696,47974,1,63,25985.06,Never Married,No,Female,18.17247008,149.959755,1707.641161,9.497106973,11,1,0,No,No,Yes,216,4,3,5893
O900811,42.15018,-93.29745,788,1,63,10909.79,Widowed,Yes,Female,15.31997698,220.114868,2181.752793,12.21852573,15,2,0,No,Yes,No,299,1,3,2595
F269503,47.36127,-92.95287,16882,1,27,41151.14,Divorced,No,Female,16.0708543,157.483594,1575.683555,8.272244827,11,3,0,No,No,No,101,4,1,5919
V549313,33.90457,-97.43061,165,4,19,64063.23,Married,No,Female,7.873371451,127.474951,1029.489242,10.24857935,14,3,0,No,Yes,No,358,3,3,7733
Y254714,40.84368,-93.28374,109,1,40,20414.07,Never Married,No,Female,23.62866494,139.981577,2370.184448,6.743431946,12,1,1,Yes,No,No,131,3,3,8109
C125388,40.81924,-74.36372,11116,0,42,41412.1,Widowed,Yes,Male,25.8634566,255.133571,3309.919373,12.4703522,8,1,0,No,No,No,149,3,1,964
D901316,44.34655,-93.06401,1083,0,40,99195.08,Married,Yes,Female,9.405224809,194.966286,1623.273925,7.913676085,16,1,0,No,No,No,631,4,2,6819
H906834,44.40229,-98.20053,15604,0,72,18408.94,Married,No,Female,12.84490034,179.965581,1146.199921,9.362849722,12,2,0,Yes,Yes,No,585,4,1,6789
W551882,42.65722,-94.8988,37,3,61,15930.45,Separated,Yes,Male,16.59325254,174.976769,2229.268031,17.41324465,10,0,1,Yes,Yes,Yes,187,2,1,7410
D402022,41.97215,-87.75706,57344,0,71,25611.29,Divorced,No,Male,20.35456039,187.609354,2512.36494,13.43700846,11,0,0,No,No,No,456,3,1,6352
M545162,29.82964,-95.47377,39035,4,68,9428.86,Divorced,No,Female,12.00925702,169.937833,1297.388488,11.95206054,7,0,1,No,No,Yes,360,3,1,2317
C459569,35.64804,-119.44872,27698,1,88,3810.16,Never Married,No,Female,2.861423443,115.002061,283.39178,4.550449856,17,2,1,No,Yes,No,433,2,1,498
O226386,33.13287,-103.42588,13,1,64,118022.06,Widowed,Yes,Male,14.20349453,152.462354,1947.7853,6.09060584,11,2,0,Yes,No,Yes,540,3,1,2347
G954415,42.12185,-73.85884,3639,1,63,51992.79,Married,Yes,Female,4.98152586,207.609354,849.1972541,10.2863601,10,1,1,No,No,No,201,3,1,971
E475593,37.786,-93.60683,2950,0,53,79993.43,Divorced,No,Female,23.12150846,147.503078,2131.359827,11.17709222,12,0,2,No,Yes,No,540,2,1,1018
D160442,32.39096,-89.47839,15041,0,41,37706.85,Widowed,No,Male,6.307178205,200.118516,1464.035068,14.12145884,14,0,0,Yes,Yes,No,608,2,3,1480
J757606,41.49186,-79.13576,5188,2,63,22466.53,Married,No,Male,12.73622643,137.497825,1381.538548,7.799780591,13,1,0,No,No,No,335,1,2,4384
E791178,46.97095,-96.95486,1317,4,56,16608.27,Married,No,Female,12.00466914,134.980139,1248.626874,7.122072827,14,0,0,No,No,No,517,3,3,1333
U451201,33.32618,-85.52697,4755,2,27,25146.14,Divorced,No,Male,2.243757398,147.442069,558.3751762,9.329902365,6,0,0,Yes,No,Yes,404,1,2,1368
Z817431,35.64747,-109.24552,3658,2,47,58882.35,Divorced,No,Male,1.583394702,197.494455,676.2178659,7.509389052,18,0,0,No,No,No,633,4,2,850
A295468,39.98218,-75.17865,30733,4,42,31809.46,Never Married,No,Female,14.23487852,162.529926,1641.938696,15.06990851,14,2,0,No,No,No,98,1,2,7657
S986240,40.08489,-77.66266,2431,0,72,27235.54,Widowed,Yes,Female,15.28108311,210.151777,1811.964373,9.321265424,14,0,0,No,No,No,579,1,1,4760
H472673,44.70086,-83.65359,529,3,58,70476.82,Married,Yes,Male,4.135827839,159.965581,1066.632555,3.564651961,9,2,0,No,No,No,356,3,1,616
H146363,48.44343,-121.31629,346,0,33,49396.09,Widowed,Yes,Male,9.740709475,190.173699,1514.131966,7.779622319,12,3,0,No,No,No,191,3,1,4019
S596844,37.39807,-91.05979,110,6,87,35060.94,Never Married,Yes,Female,1.213704886,202.649979,1189.549671,10.74985413,8,0,1,No,No,No,492,3,3,8005
K458306,36.05798,-80.32147,34993,0,34,66055.53,Divorced,No,Female,11.86252419,134.950905,1114.020282,7.738373361,11,2,0,No,Yes,No,141,1,1,286
N279711,40.09859,-83.15376,36260,7,76,91335.76,Widowed,No,Male,2.416685985,142.500692,1078.291303,12.01267388,11,1,0,No,No,No,250,3,2,5666
P760514,40.30865,-95.10265,671,3,38,54349.75,Widowed,No,Prefer not to answer,6.73327535,114.997564,854.2977548,14.04748759,21,0,1,Yes,No,Yes,384,3,1,4752
H849889,33.87897,-84.33619,41839,0,47,75042.1,Separated,Yes,Female,6.549035393,232.62403,1489.077486,3.11231175,12,1,1,No,Yes,Yes,404,2,3,5639
R379090,40.68046,-73.5853,16546,7,84,91001.1,Widowed,Yes,Male,10.57197066,242.628057,1649.312808,8.284591121,8,1,0,No,Yes,No,275,1,1,491
L187290,40.42501,-106.13465,4,4,19,44426.28,Widowed,Yes,Male,3.379756569,202.443347,905.1959227,6.269792565,20,0,0,No,Yes,Yes,534,3,1,3150
X525693,40.26896,-76.78491,32603,0,87,63284.16,Divorced,No,Female,8.959047529,124.993537,684.6318529,9.803905459,16,1,1,No,No,No,362,3,3,3807
T515102,35.17098,-79.015,607,3,75,14039.21,Widowed,No,Male,10.23679934,174.976769,1662.533055,8.571019738,5,1,0,No,No,No,56,3,3,3872
V571104,38.26642,-88.80382,1067,0,37,12453.24,Divorced,Yes,Male,14.96503088,225.145743,2436.57146,10.00344746,14,0,1,No,Yes,No,44,4,1,6050
V824084,36.09667,-84.58472,7655,1,52,15934.12,Never Married,Yes,Female,23.79323993,275.133571,2677.74041,4.255224068,12,0,1,No,No,No,68,4,2,6941
L189856,35.59033,-121.02929,5981,0,24,48314.4,Separated,Yes,Male,11.45675389,287.642733,1779.309609,11.2714618,14,1,0,No,Yes,Yes,327,2,1,4133
D07066,39.00275,-77.88265,655,4,83,5511.77,Married,Yes,Male,11.04076215,177.65076,1494.716409,8.477982632,19,0,0,No,Yes,No,4,3,1,2416
N584184,38.96659,-77.05848,16395,3,19,10701.11,Never Married,Yes,Female,7.425503428,220.114868,1740.72604,9.753145376,19,0,1,No,No,No,574,2,1,4588
K578402,37.09139,-98.37254,198,1,78,10767.15,Divorced,Yes,Male,2.411712843,197.516854,704.7552669,14.57387887,13,0,0,No,Yes,No,302,4,2,706
Y413092,30.50527,-85.42896,3473,4,61,13493.63,Separated,No,Female,2.009542213,194.974431,558.4710883,13.13441554,15,1,1,No,Yes,No,199,1,2,7787
F980573,40.83313,-85.31898,2992,0,38,25071.58,Separated,Yes,Male,9.068119482,175.133074,1282.279049,11.62771397,15,0,0,No,No,No,71,4,1,2355
I581177,44.09688,-123.38908,2914,0,79,368.5,Never Married,Yes,Male,1.926789854,147.478341,287.8189836,6.114030983,11,0,1,No,Yes,No,301,3,1,863
U469398,40.28011,-99.04764,617,0,49,27976.63,Divorced,No,Female,11.77389421,134.980139,1129.529441,12.76603868,8,2,1,No,No,Yes,603,3,3,3218
I85282,39.61491,-80.42931,444,0,41,56154.5,Married,No,Female,2.585228303,157.483594,394.0148722,6.348897952,10,3,0,No,Yes,No,413,4,2,2107
Z317359,30.18277,-97.7292,48969,0,75,62145.59,Widowed,No,Female,9.517703088,255.141716,1302.230824,16.10939031,9,2,1,No,Yes,No,582,2,2,4300
I981930,27.3377,-82.51397,17307,1,60,6517.94,Married,No,Female,9.532523799,137.439154,970.4682919,7.151598137,13,0,0,No,Yes,Yes,596,4,3,3353
N227355,37.54109,-122.33312,25764,1,70,19090.03,Never Married,No,Male,23.103996,235.159141,2522.88913,4.575363954,13,0,0,No,Yes,No,52,4,1,6898
E805998,43.8042,-93.48359,671,0,23,13194.33,Divorced,Yes,Male,5.104873611,147.460067,682.9871863,13.42263904,9,0,0,No,Yes,No,424,4,1,6846
J633340,31.5498,-97.44461,3064,2,84,63963.36,Married,Yes,Female,6.877942744,232.637807,1537.109931,3.559550725,8,1,0,Yes,No,No,66,4,1,619
L762626,42.34777,-71.10282,25619,1,63,34447.89,Married,Yes,Male,21.17839683,137.439154,1961.923965,5.971214226,13,3,0,No,Yes,No,545,4,2,2343
S206250,48.2234,-122.30731,22547,2,88,36315.29,Separated,No,Female,1.586331702,129.948316,676.1747964,7.287197615,16,3,0,No,No,Yes,263,2,1,2719
C917569,39.079,-98.56831,545,0,44,5009.07,Divorced,Yes,Female,3.778174405,242.632554,929.2607767,11.30031859,18,3,0,No,No,No,370,1,1,7452
L282757,36.69269,-83.92336,398,1,49,14202.72,Never Married,Yes,Female,11.58276897,187.609354,1849.484087,10.26519974,17,0,0,Yes,No,No,399,4,1,6461
D762674,37.76602,-81.86216,217,8,32,54779.76,Married,Yes,Male,11.62258922,232.652038,1998.680227,16.28075484,14,0,0,Yes,No,No,4,4,2,7417
N914081,30.75159,-83.34207,32084,1,69,36453.31,Divorced,No,Prefer not to answer,20.78013031,159.980465,1898.877878,10.96553586,8,1,0,No,No,No,496,4,2,7303
K905632,21.55604,-157.89624,5148,2,60,11250.71,Separated,Yes,Female,3.940297464,159.947583,992.3501481,10.93514898,16,1,1,No,No,No,530,1,1,2635
H247341,39.57312,-79.79061,2526,0,57,65951.35,Separated,No,Female,11.38099891,137.487242,994.6354785,2.98020454,11,0,0,Yes,No,No,377,2,1,6120
N02836,38.81767,-77.46029,30097,8,62,15292.25,Separated,Yes,Female,1.473304337,245.131966,954.0290712,17.05256354,14,0,1,No,No,No,216,4,3,6325
P742927,44.60674,-95.32622,703,0,26,41879.1,Divorced,No,Male,12.75609778,117.439154,1775.838153,12.29165611,11,0,1,No,Yes,No,490,1,1,1418
V109553,38.24378,-76.49519,7334,0,85,17080.57,Divorced,Yes,Female,6.253919786,209.993134,1297.050577,10.32744663,10,0,1,No,No,Yes,528,3,3,1948
J227266,39.12972,-77.2975,61045,2,82,68122.23,Separated,No,Female,18.9537053,169.974105,1746.405243,9.22949351,18,0,0,No,No,No,435,3,2,3332
F881222,34.06773,-86.30454,117,2,40,39468.79,Widowed,No,Female,9.640061615,197.470195,1698.465833,10.02758972,11,1,1,No,No,No,525,3,3,4051
O167724,39.77564,-77.57384,29426,0,50,123763.12,Divorced,Yes,Male,5.201330266,137.516476,665.4740915,7.259022839,10,1,0,No,Yes,No,214,1,1,7899
Y554348,41.1066,-81.4971,26659,1,71,84301.44,Separated,Yes,Male,12.42120946,207.475448,1886.153328,10.97274944,10,0,1,No,No,Yes,560,3,1,2670
N800767,40.73385,-107.68729,12478,2,48,42469.81,Never Married,No,Prefer not to answer,8.134438503,160.00128,958.6989908,11.87042081,14,1,0,No,No,No,230,3,1,7677
B363210,30.46196,-83.43505,11294,0,24,75458.79,Separated,No,Female,14.86764776,147.478341,1446.203986,9.531063533,10,1,0,No,Yes,No,276,3,3,6553
P903407,36.71321,-93.16393,3264,3,79,60345.9,Never Married,No,Male,5.548652108,127.488728,774.6125757,8.798065013,11,1,0,No,Yes,No,192,2,3,1114
O825386,19.07026,-155.77587,4926,4,82,76066.77,Separated,No,Male,18.35541838,139.981577,1939.811149,15.27146446,12,2,1,No,No,No,234,3,1,5084
Q76170,36.15589,-97.40778,473,2,68,42755.27,Divorced,Yes,Female,7.62779591,220.132293,1165.564309,7.014445177,8,0,1,Yes,No,Yes,625,4,1,2897
J04574,43.212,-77.93454,20925,5,77,76874.25,Widowed,No,Prefer not to answer,4.439685675,214.952509,750.8768234,10.62019312,10,0,0,No,Yes,No,589,4,2,2338
R620556,38.61792,-106.51462,114,1,19,41075.64,Widowed,No,Female,11.16903388,139.99789,1292.3206,10.04585562,14,1,1,Yes,No,No,485,3,2,2609
S136763,40.23225,-78.12523,715,1,80,63095.62,Widowed,Yes,Male,14.14101821,270.160419,2335.130986,10.88047174,15,1,2,Yes,No,No,156,3,1,7420
J790219,34.40185,-108.10286,110,4,31,82131.87,Separated,Yes,Female,3.212400569,202.443347,769.8534863,9.975481565,13,1,0,No,Yes,No,406,3,3,2085
O403373,42.88087,-78.81142,19869,2,62,28502.33,Divorced,No,Male,16.84928353,172.47417,1729.837284,7.248946018,10,1,2,No,No,No,567,2,1,2152
S256934,33.64005,-84.45006,13768,4,80,9450.84,Separated,Yes,Male,3.834727471,137.468388,649.3891796,9.53003591,16,1,1,No,No,Yes,161,3,1,4576
F693121,41.48784,-111.95262,604,1,36,44977.06,Married,No,Male,6.198230305,104.962874,823.0046464,6.592317798,16,3,0,No,Yes,No,639,1,3,2346
O154545,39.75939,-75.33192,20731,0,72,13583.35,Widowed,No,Male,4.216732972,174.969934,1107.882056,8.124261532,12,3,0,No,Yes,No,34,1,3,4235
A745374,40.6855,-87.44579,666,0,50,42093.64,Married,No,Male,4.355064781,139.99789,683.8622599,11.44655577,11,1,0,No,Yes,No,303,4,2,3355
W893206,38.82173,-92.61112,729,3,31,55398.87,Widowed,No,Male,4.030250374,144.988941,1301.49424,10.1755818,17,2,0,No,No,Yes,552,3,3,3357
H113074,38.56965,-121.4397,19659,0,22,22362.59,Never Married,No,Female,9.915959247,114.997564,1079.012505,13.7362126,15,0,2,No,Yes,No,275,3,2,7332
J779911,36.06428,-79.82469,22569,0,50,40271.47,Married,Yes,Male,9.821728297,172.484753,1283.463995,13.93422217,11,1,0,Yes,Yes,No,469,2,1,487
Y832510,44.03194,-86.12977,2019,0,28,56178.63,Divorced,No,Male,9.183905417,124.97808,987.653655,3.405050602,11,2,0,No,Yes,No,445,3,1,1825
S528947,43.44516,-71.91669,1566,0,63,21053.35,Never Married,No,Male,8.892893007,174.991856,1088.263081,10.69284712,8,2,1,No,No,Yes,594,3,1,1026
V592787,33.81894,-118.22111,38579,1,73,75866.75,Separated,No,Female,7.661226872,92.488023,583.0259559,10.11985468,11,0,0,No,Yes,No,548,2,1,6474
H283133,40.66738,-104.59554,3232,3,72,74061.48,Never Married,No,Male,12.4767812,139.965008,1778.733282,5.863179258,16,0,0,No,Yes,No,57,1,1,8487
W884202,39.2811,-75.16507,566,7,23,35102.93,Never Married,Yes,Male,2.462148717,192.470522,900.4043765,13.357551,8,0,0,No,No,Yes,156,3,1,2008
