location_id,zip,city,state,county
2722,32097,Yulee,FL,Nassau
4628,52772,Tipton,IA,Cedar
8373,98055,Renton,WA,King
2428,29113,Norway,SC,Orangeburg
6049,67445,Glasco,KS,Cloud
8425,98533,Cinebar,WA,Lewis
7158,79085,Summerfield,TX,Castro
2813,33021,Hollywood,FL,Broward
4271,48911,Lansing,MI,Ingham
2077,25876,Saulsville,WV,Wyoming
440,5839,Glover,VT,Orleans
6646,74084,Wynona,OK,Osage
5764,63846,Essex,MO,Stoddard
4104,47585,Stendal,IN,Pike
7775,89831,Mountain City,NV,Elko
6797,75845,Groveton,TX,Trinity
1444,17945,Locustdale,PA,Columbia
5480,61424,Camp Grove,IL,Marshall
936,13304,Barneveld,NY,Oneida
5901,65565,Steelville,MO,Crawford
1776,22644,Maurertown,VA,Shenandoah
4299,49251,Leslie,MI,Ingham
1979,24831,Elkhorn,WV,McDowell
1983,24851,Justice,WV,Mingo
2943,34268,Nocatee,FL,DeSoto
1287,16332,Lickingville,PA,Clarion
1978,24827,Cyclone,WV,Wyoming
1237,15834,Emporium,PA,Cameron
7474,84001,Altamont,UT,Duchesne
6109,68015,Cedar Bluffs,NE,Saunders
5080,57325,Chamberlain,SD,Brule
961,13418,North Brookfield,NY,Madison
8231,96155,South Lake Tahoe,CA,El Dorado
1734,21903,Perryville,MD,Cecil
7070,78375,Premont,TX,Jim Wells
7374,82440,Ralston,WY,Park
4155,48035,Clinton Township,MI,Macomb
3283,38478,Pulaski,TN,Giles
3315,38761,Moorhead,MS,Sunflower
7515,84654,Salina,UT,Sevier
3682,43430,Genoa,OH,Ottawa
957,13364,Leonardsville,NY,Madison
3672,43319,East Liberty,OH,Logan
2654,31210,Macon,GA,Bibb
1108,14822,Canaseraga,NY,Allegany
7955,93204,Avenal,CA,Kings
3810,44621,Dennison,OH,Tuscarawas
134,2138,Cambridge,MA,Middlesex
8444,98621,Grays River,WA,Wahkiakum
6707,74940,Howe,OK,Le Flore
5483,61433,Fiatt,IL,Fulton
2340,28421,Atkinson,NC,Pender
8399,98267,Marblemount,WA,Skagit
599,8063,National Park,NJ,Gloucester
7953,93117,Goleta,CA,Santa Barbara
5761,63825,Bloomfield,MO,Stoddard
5130,57760,Newell,SD,Butte
3308,38664,Robinsonville,MS,Tunica
3696,43527,Holgate,OH,Henry
333,4616,Brooklin,ME,Hancock
6139,68338,Daykin,NE,Jefferson
6174,68661,Schuyler,NE,Colfax
8193,95956,Meadow Valley,CA,Plumas
587,7936,East Hanover,NJ,Morris
4571,52209,Blairstown,IA,Benton
7463,83834,Harvard,ID,Latah
7129,78829,Batesville,TX,Zavala
4389,50002,Adair,IA,Adair
4946,56139,Holland,MN,Pipestone
4182,48178,South Lyon,MI,Washtenaw
3116,36613,Eight Mile,AL,Mobile
6021,67041,Elbing,KS,Butler
1071,14522,Palmyra,NY,Wayne
5035,56713,Argyle,MN,Marshall
8218,96071,Old Station,CA,Shasta
3842,45041,Miamitown,OH,Hamilton
580,7878,Mount Tabor,NJ,Morris
330,4558,Pemaquid,ME,Lincoln
796,12047,Cohoes,NY,Albany
7721,88316,Capitan,NM,Lincoln
5912,65653,Forsyth,MO,Taney
3489,40946,Green Road,KY,Knox
4884,55721,Cohasset,MN,Itasca
3689,43447,Millbury,OH,Wood
1643,20701,Annapolis Junction,MD,Howard
5890,65348,Otterville,MO,Cooper
5867,65065,Osage Beach,MO,Camden
4829,55101,Saint Paul,MN,Ramsey
7689,87937,Hatch,NM,Do̱a Ana
5292,59640,Marysville,MT,Lewis and Clark
5529,61846,Georgetown,IL,Vermilion
4903,55934,Eyota,MN,Olmsted
3065,36025,Elmore,AL,Elmore
2217,27455,Greensboro,NC,Guilford
6904,76832,Cherokee,TX,San Saba
4403,50063,Dallas Center,IA,Dallas
6744,75414,Bells,TX,Grayson
5717,63377,Silex,MO,Lincoln
7722,88337,La Luz,NM,Otero
2326,28342,Falcon,NC,Cumberland
1582,19468,Royersford,PA,Montgomery
3094,36454,Lenox,AL,Conecuh
6000,66770,Riverton,KS,Cherokee
4533,51250,Sioux Center,IA,Sioux
6287,70363,Houma,LA,Terrebonne
673,10039,New York,NY,New York
8112,95321,Groveland,CA,Tuolumne
8209,96031,Forks Of Salmon,CA,Siskiyou
1671,21036,Dayton,MD,Howard
321,4443,Guilford,ME,Piscataquis
5650,62861,Maunie,IL,White
4015,46746,Howe,IN,LaGrange
4491,50635,Gladbrook,IA,Tama
5720,63430,Alexandria,MO,Clark
4338,49656,Luther,MI,Lake
2751,32423,Bascom,FL,Jackson
1621,20120,Centreville,VA,Fairfax
1038,14210,Buffalo,NY,Erie
1084,14625,Rochester,NY,Monroe
5392,60619,Chicago,IL,Cook
7812,90731,San Pedro,CA,Los Angeles
3017,35474,Moundville,AL,Hale
8537,99643,Old Harbor,AK,Kodiak Island
6564,73107,Oklahoma City,OK,Oklahoma
1836,23238,Henrico,VA,Henrico
8351,97827,Elgin,OR,Union
6368,71346,Lecompte,LA,Rapides
350,4781,Wallagrass,ME,Aroostook
3392,39635,Fernwood,MS,Pike
4334,49631,Evart,MI,Osceola
793,12019,Ballston Lake,NY,Saratoga
6603,73655,Lone Wolf,OK,Kiowa
2653,31201,Macon,GA,Bibb
1486,18407,Carbondale,PA,Lackawanna
7074,78387,Sinton,TX,San Patricio
188,2771,Seekonk,MA,Bristol
4886,55742,Goodland,MN,Itasca
3841,45040,Mason,OH,Warren
5039,56724,Gatzke,MN,Marshall
4814,54979,Van Dyne,WI,Fond du Lac
4715,54124,Gillett,WI,Oconto
6977,77458,Midfield,TX,Matagorda
2960,34607,Spring Hill,FL,Hernando
7723,88339,Mayhill,NM,Otero
6859,76311,Sheppard Afb,TX,Wichita
2601,30563,Mount Airy,GA,Habersham
4076,47355,Lynn,IN,Randolph
7281,80542,Mead,CO,Weld
4643,53089,Sussex,WI,Waukesha
6962,77364,Pointblank,TX,San Jacinto
5968,66422,Emmett,KS,Pottawatomie
1778,22660,Toms Brook,VA,Shenandoah
4375,49894,Wells,MI,Delta
1696,21226,Curtis Bay,MD,Anne Arundel
2911,33876,Sebring,FL,Highlands
1172,15341,Holbrook,PA,Greene
6456,72141,Scotland,AR,Van Buren
6535,72947,Mulberry,AR,Crawford
5872,65080,Tebbetts,MO,Callaway
1748,22180,Vienna,VA,Fairfax
6244,69130,Cozad,NE,Dawson
8257,96791,Waialua,HI,Honolulu
4915,55968,Reads Landing,MN,Wabasha
4616,52638,Middletown,IA,Des Moines
5347,60142,Huntley,IL,McHenry
4602,52543,Cedar,IA,Mahaska
6630,74012,Broken Arrow,OK,Tulsa
6999,77613,China,TX,Jefferson
6032,67123,Potwin,KS,Butler
1283,16311,Carlton,PA,Mercer
7918,92570,Perris,CA,Riverside
2051,25512,East Lynn,WV,Wayne
8123,95365,Planada,CA,Merced
680,10170,New York,NY,New York
1006,13826,Ouaquaga,NY,Broome
3748,44004,Ashtabula,OH,Ashtabula
8470,98925,Easton,WA,Kittitas
6105,68002,Arlington,NE,Washington
1797,22846,Penn Laird,VA,Rockingham
2214,27406,Greensboro,NC,Guilford
433,5825,Coventry,VT,Orleans
4060,47246,Hope,IN,Bartholomew
7906,92377,Rialto,CA,San Bernardino
2583,30457,Soperton,GA,Treutlen
4399,50038,Booneville,IA,Dallas
1325,16695,Woodbury,PA,Bedford
5714,63361,Montgomery City,MO,Montgomery
7279,80535,Laporte,CO,Larimer
3747,44003,Andover,OH,Ashtabula
1885,23915,Baskerville,VA,Mecklenburg
4605,52551,Douds,IA,Van Buren
4404,50067,Decatur,IA,Decatur
2330,28364,Maxton,NC,Robeson
4995,56444,Deerwood,MN,Crow Wing
2151,26588,Rivesville,WV,Marion
2166,26757,Romney,WV,Hampshire
2062,25650,Verner,WV,Mingo
3385,39480,Soso,MS,Jones
969,13472,Thendara,NY,Herkimer
6459,72160,Stuttgart,AR,Arkansas
4714,54123,Forest Junction,WI,Calumet
3184,37398,Winchester,TN,Franklin
5400,60647,Chicago,IL,Cook
8559,99736,Deering,AK,Northwest Arctic
7082,78413,Corpus Christi,TX,Nueces
7970,93280,Wasco,CA,Kern
6437,72060,Griffithville,AR,White
116,1951,Newbury,MA,Essex
1913,24133,Patrick Springs,VA,Patrick
154,2452,Waltham,MA,Middlesex
130,2122,Dorchester,MA,Suffolk
5527,61841,Fairmount,IL,Vermilion
109,1876,Tewksbury,MA,Middlesex
1884,23897,Yale,VA,Sussex
4505,50703,Waterloo,IA,Black Hawk
429,5759,North Clarendon,VT,Rutland
6167,68622,Bartlett,NE,Wheeler
246,3293,Woodstock,NH,Grafton
7298,80819,Green Mountain Falls,CO,El Paso
4267,48878,Rosebush,MI,Isabella
1176,15410,Adah,PA,Fayette
1491,18428,Hawley,PA,Pike
3515,41175,South Shore,KY,Greenup
2509,29843,Olar,SC,Bamberg
4570,52201,Ainsworth,IA,Washington
3269,38375,Selmer,TN,McNairy
5819,64475,Parnell,MO,Nodaway
4766,54632,Genoa,WI,Vernon
3870,45239,Cincinnati,OH,Hamilton
4598,52401,Cedar Rapids,IA,Linn
2,610,Anasco,PR,A̱asco
4084,47408,Bloomington,IN,Monroe
5782,64037,Higginsville,MO,Lafayette
6805,75936,Chester,TX,Tyler
8321,97466,Powers,OR,Coos
407,5486,South Hero,VT,Grand Isle
783,11931,Aquebogue,NY,Suffolk
1445,17948,Mahanoy City,PA,Schuylkill
6235,69033,Imperial,NE,Chase
1240,15901,Johnstown,PA,Cambria
5205,58579,Wilton,ND,McLean
731,11208,Brooklyn,NY,Kings
7732,89014,Henderson,NV,Clark
3304,38632,Hernando,MS,DeSoto
8228,96133,Topaz,CA,Mono
309,4270,Oxford,ME,Oxford
5002,56511,Audubon,MN,Becker
6851,76252,Muenster,TX,Cooke
7199,79535,Maryneal,TX,Nolan
4240,48721,Black River,MI,Alcona
3799,44443,New Springfield,OH,Mahoning
511,7027,Garwood,NJ,Union
4274,49002,Portage,MI,Kalamazoo
7561,85323,Avondale,AZ,Maricopa
1324,16686,Tyrone,PA,Blair
4405,50070,Dexter,IA,Adair
5324,60008,Rolling Meadows,IL,Cook
4987,56373,Royalton,MN,Morrison
170,2643,East Orleans,MA,Barnstable
862,12574,Rhinecliff,NY,Dutchess
7485,84050,Morgan,UT,Morgan
4423,50155,Macksburg,IA,Madison
1057,14467,Henrietta,NY,Monroe
8552,99694,Houston,AK,Matanuska-Susitna
1751,22205,Arlington,VA,Arlington
7834,91356,Tarzana,CA,Los Angeles
3559,41712,Ary,KY,Perry
6314,70631,Cameron,LA,Cameron
6689,74730,Calera,OK,Bryan
7197,79519,Goldsboro,TX,Coleman
3400,39743,Crawford,MS,Lowndes
2354,28520,Cedar Island,NC,Carteret
1688,21158,Westminster,MD,Carroll
3845,45054,Oregonia,OH,Warren
6765,75565,Mc Leod,TX,Cass
4498,50668,Readlyn,IA,Bremer
2281,27947,Jarvisburg,NC,Currituck
3441,40117,Ekron,KY,Meade
6429,72019,Benton,AR,Saline
6618,73764,Omega,OK,Kingfisher
5961,66211,Leawood,KS,Johnson
7064,78343,Bishop,TX,Nueces
7148,79021,Cotton Center,TX,Hale
2376,28623,Ennice,NC,Alleghany
1620,20119,Catlett,VA,Fauquier
5528,61843,Fisher,IL,Champaign
8403,98296,Snohomish,WA,Snohomish
4359,49818,Cornell,MI,Delta
7779,90013,Los Angeles,CA,Los Angeles
3894,45380,Versailles,OH,Darke
2049,25506,Branchland,WV,Lincoln
501,6853,Norwalk,CT,Fairfield
4968,56239,Ghent,MN,Lyon
8350,97819,Bridgeport,OR,Baker
1275,16161,Wheatland,PA,Mercer
2864,33473,Boynton Beach,FL,Palm Beach
2605,30582,Young Harris,GA,Towns
5402,60651,Chicago,IL,Cook
3665,43217,Columbus,OH,Franklin
2681,31634,Homerville,GA,Clinch
5885,65305,Whiteman Air Force Base,MO,Johnson
2579,30445,Mount Vernon,GA,Montgomery
7000,77616,Fred,TX,Tyler
3438,40104,Battletown,KY,Meade
3234,38044,Hornsby,TN,Hardeman
1286,16329,Irvine,PA,Warren
4639,53059,Neosho,WI,Dodge
1466,18064,Nazareth,PA,Northampton
1210,15635,Hannastown,PA,Westmoreland
4726,54230,Reedsville,WI,Manitowoc
3458,40334,Hope,KY,Montgomery
3422,40013,Coxs Creek,KY,Nelson
6190,68758,Newman Grove,NE,Madison
836,12435,Greenfield Park,NY,Ulster
6028,67106,Milton,KS,Sumner
2604,30577,Toccoa,GA,Stephens
1550,19044,Horsham,PA,Montgomery
4549,51557,Mondamin,IA,Harrison
6820,76028,Burleson,TX,Johnson
4544,51525,Carson,IA,Pottawattamie
4090,47458,Smithville,IN,Monroe
2856,33444,Delray Beach,FL,Palm Beach
1815,23059,Glen Allen,VA,Henrico
6764,75558,Cookville,TX,Titus
490,6704,Waterbury,CT,New Haven
5827,64623,Bosworth,MO,Carroll
323,4478,Rockwood,ME,Somerset
370,4970,Rangeley,ME,Franklin
1927,24244,Duffield,VA,Scott
3853,45131,Higginsport,OH,Brown
2900,33782,Pinellas Park,FL,Pinellas
7421,83414,Alta,WY,Teton
3294,38572,Crossville,TN,Cumberland
6878,76502,Temple,TX,Bell
7542,85118,Gold Canyon,AZ,Pinal
5543,61942,Newman,IL,Douglas
711,10709,Eastchester,NY,Westchester
2297,28075,Harrisburg,NC,Cabarrus
8410,98340,Hansville,WA,Kitsap
6011,67001,Andale,KS,Sedgwick
7489,84080,Vernon,UT,Tooele
7865,91980,Tecate,CA,San Diego
7931,92661,Newport Beach,CA,Orange
1458,18020,Bethlehem,PA,Northampton
5781,64036,Henrietta,MO,Ray
3837,44890,Willard,OH,Huron
8303,97394,Waldport,OR,Lincoln
7177,79316,Brownfield,TX,Terry
6965,77389,Spring,TX,Harris
8286,97203,Portland,OR,Multnomah
2726,32141,Edgewater,FL,Volusia
1426,17813,Beavertown,PA,Snyder
1799,22851,Stanley,VA,Page
8293,97326,Blodgett,OR,Benton
7910,92411,San Bernardino,CA,San Bernardino
8352,97834,Halfway,OR,Baker
237,3245,Holderness,NH,Grafton
8093,95148,San Jose,CA,Santa Clara
4114,47648,Fort Branch,IN,Gibson
8315,97453,Mapleton,OR,Lane
2676,31620,Adel,GA,Cook
3003,35150,Sylacauga,AL,Talladega
1208,15626,Delmont,PA,Westmoreland
2515,29909,Okatie,SC,Beaufort
3675,43330,Kirby,OH,Wyandot
8168,95648,Lincoln,CA,Placer
2027,25183,Sharples,WV,Logan
685,10307,Staten Island,NY,Richmond
1422,17774,Unityville,PA,Lycoming
2019,25125,Lizemores,WV,Clay
1345,16877,Warriors Mark,PA,Huntingdon
1993,24924,Buckeye,WV,Pocahontas
6656,74340,Disney,OK,Mayes
2889,33620,Tampa,FL,Hillsborough
6995,77581,Pearland,TX,Brazoria
847,12490,West Camp,NY,Ulster
7226,79854,Valentine,TX,Jeff Davis
176,2663,South Wellfleet,MA,Barnstable
4877,55443,Minneapolis,MN,Hennepin
386,5141,Cambridgeport,VT,Windham
5744,63559,Novinger,MO,Adair
2518,29921,Furman,SC,Hampton
2452,29429,Awendaw,SC,Charleston
1385,17224,Fort Loudon,PA,Franklin
1498,18445,Newfoundland,PA,Wayne
8356,97843,Ione,OR,Morrow
2814,33023,Hollywood,FL,Broward
272,3848,Kingston,NH,Rockingham
7313,81043,Hartman,CO,Prowers
1350,16929,Lawrenceville,PA,Tioga
5572,62230,Breese,IL,Clinton
5881,65258,Holliday,MO,Monroe
6077,67648,Lucas,KS,Russell
5558,62060,Madison,IL,Madison
5594,62367,Plymouth,IL,Hancock
842,12455,Margaretville,NY,Delaware
6094,67840,Englewood,KS,Clark
8491,99133,Grand Coulee,WA,Grant
6543,73013,Edmond,OK,Oklahoma
4225,48529,Burton,MI,Genesee
1188,15445,Hopwood,PA,Fayette
982,13654,Heuvelton,NY,St. Lawrence
2708,31826,Shiloh,GA,Harris
3163,37205,Nashville,TN,Davidson
6036,67156,Winfield,KS,Cowley
252,3581,Gorham,NH,Coos
995,13744,Castle Creek,NY,Broome
6632,74019,Claremore,OK,Rogers
998,13778,Greene,NY,Chenango
3887,45353,Pemberton,OH,Shelby
4189,48220,Ferndale,MI,Oakland
1111,14837,Dundee,NY,Yates
7681,87701,Las Vegas,NM,San Miguel
7368,82324,Elk Mountain,WY,Carbon
8117,95338,Mariposa,CA,Mariposa
1733,21872,Whaleyville,MD,Worcester
4652,53178,Sullivan,WI,Jefferson
1247,15945,Parkhill,PA,Cambria
4807,54943,Hancock,WI,Waushara
856,12522,Dover Plains,NY,Dutchess
1992,24920,Bartow,WV,Pocahontas
1631,20184,Upperville,VA,Fauquier
6787,75752,Athens,TX,Henderson
1690,21204,Towson,MD,Baltimore
5275,59411,Babb,MT,Glacier
7155,79072,Plainview,TX,Hale
4696,53928,Doylestown,WI,Columbia
5821,64483,Rosendale,MO,Andrew
6604,73659,Putnam,OK,Dewey
6412,71901,Hot Springs National Park,AR,Garland
8392,98241,Darrington,WA,Snohomish
8571,99780,Tok,AK,Southeast Fairbanks
3170,37323,Cleveland,TN,Bradley
6100,67853,Ingalls,KS,Gray
6188,68752,Meadow Grove,NE,Madison
6986,77510,Santa Fe,TX,Galveston
2940,34236,Sarasota,FL,Sarasota
3746,44001,Amherst,OH,Lorain
7051,78227,San Antonio,TX,Bexar
4539,51450,Lake View,IA,Sac
2456,29440,Georgetown,SC,Georgetown
2543,30165,Rome,GA,Floyd
816,12165,Spencertown,NY,Columbia
8073,94952,Petaluma,CA,Sonoma
3225,37917,Knoxville,TN,Knox
123,2067,Sharon,MA,Norfolk
3336,39074,Forest,MS,Scott
1594,19602,Reading,PA,Berks
8060,94605,Oakland,CA,Alameda
4604,52550,Delta,IA,Keokuk
3753,44052,Lorain,OH,Lorain
2119,26294,Valley Head,WV,Randolph
5843,64730,Butler,MO,Bates
6568,73121,Oklahoma City,OK,Oklahoma
5909,65635,Dadeville,MO,Dade
3399,39737,Bellefontaine,MS,Webster
3406,39767,Stewart,MS,Webster
1355,17016,Cornwall,PA,Lebanon
1709,21631,East New Market,MD,Dorchester
187,2760,North Attleboro,MA,Bristol
380,5051,Newbury,VT,Orange
3895,45383,West Milton,OH,Miami
5260,59242,Homestead,MT,Sheridan
3617,42459,Sturgis,KY,Union
3759,44081,Perry,OH,Lake
5587,62323,Chambersburg,IL,Pike
4309,49341,Rockford,MI,Kent
6422,72003,Almyra,AR,Arkansas
5853,64770,Montrose,MO,Henry
7425,83433,Macks Inn,ID,Fremont
8272,97068,West Linn,OR,Clackamas
8265,97009,Boring,OR,Clackamas
2934,34134,Bonita Springs,FL,Lee
6768,75568,Naples,TX,Morris
6714,75071,Mckinney,TX,Collin
2625,30757,Wildwood,GA,Dade
3027,35585,Spruce Pine,AL,Franklin
4700,53953,Packwaukee,WI,Marquette
4067,47335,Dublin,IN,Wayne
4943,56127,Dunnell,MN,Martin
3243,38115,Memphis,TN,Shelby
4716,54126,Greenleaf,WI,Brown
4000,46562,Pierceton,IN,Kosciusko
2776,32631,Earleton,FL,Alachua
5420,60961,Reddick,IL,Kankakee
4793,54853,Luck,WI,Polk
4558,52072,Saint Olaf,IA,Clayton
8333,97530,Jacksonville,OR,Jackson
5311,59842,Haugan,MT,Mineral
6102,67861,Leoti,KS,Wichita
5265,59258,Reserve,MT,Sheridan
625,8520,Hightstown,NJ,Mercer
7335,81236,Nathrop,CO,Chaffee
76,1379,Wendell,MA,Franklin
6623,73853,Mutual,OK,Woodward
1875,23841,Dinwiddie,VA,Dinwiddie
7274,80503,Longmont,CO,Boulder
6758,75477,Roxton,TX,Lamar
129,2120,Roxbury Crossing,MA,Suffolk
3755,44062,Middlefield,OH,Geauga
3023,35572,Houston,AL,Winston
1766,22542,Rhoadesville,VA,Orange
5177,58416,Binford,ND,Griggs
3033,35614,Athens,AL,Limestone
6540,73007,Arcadia,OK,Oklahoma
1906,24086,Eggleston,VA,Giles
4444,50314,Des Moines,IA,Polk
2922,33936,Lehigh Acres,FL,Lee
920,13131,Parish,NY,Oswego
640,8736,Manasquan,NJ,Monmouth
164,2562,Sagamore Beach,MA,Barnstable
4216,48462,Ortonville,MI,Oakland
4408,50078,Ferguson,IA,Marshall
7555,85301,Glendale,AZ,Maricopa
4971,56271,Murdock,MN,Swift
6542,73012,Edmond,OK,Oklahoma
5586,62313,Basco,IL,Hancock
6677,74549,Honobia,OK,Pushmataha
4896,55798,Wright,MN,St. Louis
3662,43210,Columbus,OH,Franklin
6408,71833,Dierks,AR,Howard
163,2559,Pocasset,MA,Barnstable
2587,30475,Vidalia,GA,Toombs
8115,95328,Keyes,CA,Stanislaus
5617,62530,Divernon,IL,Sangamon
5243,59031,Garryowen,MT,Big Horn
7206,79562,Tuscola,TX,Taylor
4803,54909,Almond,WI,Portage
3293,38571,Crossville,TN,Cumberland
1091,14723,Cherry Creek,NY,Chautauqua
543,7470,Wayne,NJ,Passaic
6451,72123,Patterson,AR,Woodruff
5283,59471,Roy,MT,Fergus
7587,85638,Tombstone,AZ,Cochise
2886,33611,Tampa,FL,Hillsborough
943,13324,Cold Brook,NY,Herkimer
3161,37189,Whites Creek,TN,Davidson
2822,33054,Opa Locka,FL,Miami-Dade
466,6281,Woodstock,CT,Windham
3699,43545,Napoleon,OH,Henry
1693,21211,Baltimore,MD,Baltimore
7066,78355,Falfurrias,TX,Brooks
3634,42788,White Mills,KY,Hardin
5394,60630,Chicago,IL,Cook
4897,55803,Duluth,MN,St. Louis
8013,93721,Fresno,CA,Fresno
3513,41166,Quincy,KY,Lewis
1234,15821,Benezett,PA,Elk
1389,17254,Scotland,PA,Franklin
2529,30062,Marietta,GA,Cobb
7405,83241,Grace,ID,Caribou
455,6082,Enfield,CT,Hartford
6438,72063,Hattieville,AR,Conway
504,6903,Stamford,CT,Fairfield
4879,55446,Minneapolis,MN,Hennepin
6165,68531,Lincoln,NE,Lancaster
867,12724,Callicoon Center,NY,Sullivan
4864,55385,Stewart,MN,McLeod
4954,56164,Pipestone,MN,Pipestone
5657,62903,Carbondale,IL,Jackson
413,5651,East Montpelier,VT,Washington
754,11549,Hempstead,NY,Nassau
2263,27852,Macclesfield,NC,Edgecombe
2554,30236,Jonesboro,GA,Clayton
3712,43615,Toledo,OH,Lucas
3829,44850,New Haven,OH,Huron
2348,28451,Leland,NC,Brunswick
3967,46158,Mooresville,IN,Morgan
765,11702,Babylon,NY,Suffolk
5093,57386,Yale,SD,Beadle
6830,76082,Springtown,TX,Parker
891,12914,Bombay,NY,Franklin
7398,83126,Smoot,WY,Lincoln
1343,16871,Pottersdale,PA,Clearfield
4077,47357,Milton,IN,Wayne
7339,81252,Westcliffe,CO,Custer
832,12421,Denver,NY,Delaware
2012,25103,Hansford,WV,Kanawha
3590,42154,Knob Lick,KY,Metcalfe
4640,53061,New Holstein,WI,Calumet
5678,63030,Fletcher,MO,Washington
1162,15243,Pittsburgh,PA,Allegheny
2138,26425,Rowlesburg,WV,Preston
3071,36054,Millbrook,AL,Elmore
5598,62418,Brownstown,IL,Fayette
5371,60471,Richton Park,IL,Cook
605,8097,Woodbury Heights,NJ,Gloucester
2622,30742,Fort Oglethorpe,GA,Catoosa
8545,99669,Soldotna,AK,Kenai Peninsula
5849,64746,Freeman,MO,Cass
4798,54868,Rice Lake,WI,Barron
1272,16156,Volant,PA,Lawrence
952,13348,Hartwick,NY,Otsego
854,12508,Beacon,NY,Dutchess
803,12065,Clifton Park,NY,Saratoga
7140,78934,Columbus,TX,Colorado
2277,27923,Coinjock,NC,Currituck
4862,55382,South Haven,MN,Meeker
6137,68328,Clatonia,NE,Gage
5027,56655,Longville,MN,Cass
7244,80125,Littleton,CO,Douglas
3366,39335,Lauderdale,MS,Lauderdale
5565,62097,Worden,IL,Madison
4250,48819,Dansville,MI,Ingham
4883,55711,Brookston,MN,St. Louis
6381,71446,Leesville,LA,Vernon
4411,50107,Grand Junction,IA,Greene
2790,32736,Eustis,FL,Lake
13,720,Orocovis,PR,Orocovis
266,3819,Danville,NH,Rockingham
7879,92119,San Diego,CA,San Diego
4002,46571,Topeka,IN,LaGrange
7224,79848,Sanderson,TX,Terrell
4297,49233,Cement City,MI,Hillsdale
1588,19511,Bowers,PA,Berks
2124,26339,Center Point,WV,Doddridge
533,7205,Hillside,NJ,Union
7432,83454,Ucon,ID,Bonneville
3768,44123,Euclid,OH,Cuyahoga
1695,21218,Baltimore,MD,Baltimore
3982,46250,Indianapolis,IN,Marion
1227,15730,Coolspring,PA,Jefferson
4477,50566,Moorland,IA,Webster
2440,29316,Boiling Springs,SC,Spartanburg
1235,15827,Byrnedale,PA,Elk
7161,79091,Umbarger,TX,Randall
7622,86343,Crown King,AZ,Yavapai
1155,15227,Pittsburgh,PA,Allegheny
1462,18046,East Texas,PA,Lehigh
7933,92782,Tustin,CA,Orange
7593,85726,Tucson,AZ,Pima
3678,43356,Waldo,OH,Marion
2208,27357,Stokesdale,NC,Rockingham
567,7718,Belford,NJ,Monmouth
7280,80540,Lyons,CO,Boulder
322,4456,Levant,ME,Penobscot
1391,17261,South Mountain,PA,Franklin
5813,64442,Eagleville,MO,Harrison
1224,15713,Aultman,PA,Indiana
5665,62954,Junction,IL,Gallatin
6737,75230,Dallas,TX,Dallas
8514,99401,Anatone,WA,Asotin
1998,24957,Maxwelton,WV,Greenbrier
6327,70748,Jackson,LA,East Feliciana
47,1082,Ware,MA,Hampshire
3646,43070,Rosewood,OH,Champaign
2738,32277,Jacksonville,FL,Duval
2038,25309,South Charleston,WV,Kanawha
1967,24605,Bluefield,VA,Tazewell
414,5652,Eden,VT,Lamoille
5076,57301,Mitchell,SD,Davison
3876,45309,Brookville,OH,Montgomery
7231,79916,Fort Bliss,TX,El Paso
8517,99510,Anchorage,AK,North Slope
6450,72118,North Little Rock,AR,Pulaski
1481,18334,Long Pond,PA,Monroe
6817,76011,Arlington,TX,Tarrant
594,8041,Jobstown,NJ,Burlington
4851,55338,Green Isle,MN,Sibley
270,3836,Freedom,NH,Carroll
3008,35204,Birmingham,AL,Jefferson
1636,20617,Bryantown,MD,Charles
1899,24059,Bent Mountain,VA,Roanoke
2442,29346,Glendale,SC,Spartanburg
5685,63069,Pacific,MO,Franklin
537,7418,Glenwood,NJ,Sussex
8164,95626,Elverta,CA,Sacramento
523,7082,Towaco,NJ,Morris
2703,31796,Warwick,GA,Worth
1054,14441,Dresden,NY,Yates
7540,85086,Phoenix,AZ,Maricopa
7054,78238,San Antonio,TX,Bexar
5342,60118,Dundee,IL,Kane
3319,38821,Amory,MS,Monroe
460,6232,Andover,CT,Tolland
377,5033,Bradford,VT,Orange
1704,21550,Oakland,MD,Garrett
7616,86054,Shonto,AZ,Navajo
6546,73028,Crescent,OK,Logan
4560,52074,Spragueville,IA,Jackson
5966,66415,Centralia,KS,Nemaha
6795,75831,Buffalo,TX,Leon
992,13730,Afton,NY,Chenango
6350,71112,Bossier City,LA,Bossier
2059,25628,Kistler,WV,Logan
5774,63902,Poplar Bluff,MO,Butler
2484,29658,Long Creek,SC,Oconee
6663,74427,Cookson,OK,Cherokee
2803,32832,Orlando,FL,Orange
5262,59248,Nashua,MT,Valley
8271,97067,Welches,OR,Clackamas
2599,30547,Homer,GA,Banks
7956,93207,California Hot Springs,CA,Tulare
2090,26047,New Cumberland,WV,Hancock
953,13350,Herkimer,NY,Herkimer
4350,49757,Mackinac Island,MI,Mackinac
46,1080,Three Rivers,MA,Hampden
5374,60487,Tinley Park,IL,Cook
3539,41519,Canada,KY,Pike
4501,50676,Tripoli,IA,Bremer
6645,74080,Talala,OK,Rogers
5907,65608,Ava,MO,Douglas
6362,71286,Transylvania,LA,East Carroll
6827,76065,Midlothian,TX,Ellis
1289,16341,Pleasantville,PA,Venango
6495,72536,Franklin,AR,Izard
6598,73601,Clinton,OK,Custer
6054,67492,Woodbine,KS,Dickinson
