CaseOrder,Customer_id,Interaction,City,State,County,Zip,Lat,Lng,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Timeliness,Fixes,Replacements,Reliability,Options,Respectfulness,Courteous,Listening
55,N142854,d207e3a8-6ae6-4567-9b5a-7ae8d8530d0c,Miller,NE,Buffalo,68858,40.95947,-99.37702,315,Urban,America/Chicago,Insurance risk surveyor,0.0,-0.08333333333333333,Associate's/Some College,Full Time,33186.785,Widowed,Male,Yes,-0.5105192073775146,11,0.5,0.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Mailed Check,-0.10214751151588858,-0.17561037355542092,-0.17722286805152151,4,2,4,5,4,3,3,4
56,F522569,01051fb5-00df-4a7e-a284-b152a0b5ea47,Welch,WV,McDowell,24801,37.44262,-81.57762,4969,Suburban,America/New_York,Heritage manager,1.0,0.1111111111111111,Associate's/Some College,Full Time,62359.91,Separated,Female,No,0.4360559320636756,11,0.0,1.0,No,One year,No,No,DSL,Yes,No,No,No,Yes,No,Yes,No,No,Mailed Check,-0.06558314925727644,-0.6176917007305313,-0.04869801911946131,3,4,3,6,3,4,5,3
57,L384793,79c4473e-fd88-46bc-a276-e21783d598eb,Alvin,TX,Brazoria,77511,29.38147,-95.24205,46869,Suburban,America/Chicago,Legal executive,1.0,0.5277777777777778,No Diploma,Full Time,82634.86,Married,Male,Yes,-0.15134255189085974,11,-0.5,1.0,No,Month-to-month,No,No,DSL,Yes,No,No,Yes,No,No,No,No,Yes,Electronic Check,-0.15039625524563435,-0.8582887696771783,-0.1706884384780843,5,4,3,5,3,3,5,4
58,C101444,5ed9b266-29a0-489e-88e0-59f9a0b39e49,Goleta,CA,Santa Barbara,93117,34.49127,-120.08222,58431,Rural,America/Los_Angeles,Professor Emeritus,1.0,-0.5833333333333334,Bachelor's Degree,Full Time,15690.25,Widowed,Female,No,0.2497703539473261,11,-0.5,1.0,No,Two Year,No,No,None,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Mailed Check,-0.20466710436190869,-0.4391639964329249,-0.2572115448760592,4,5,5,5,4,4,4,5
59,E987442,626e918e-7e34-4b0a-a92c-bd60db4b6173,Racine,WI,Racine,53403,42.68864,-87.82515,26182,Suburban,America/Chicago,Radio producer,1.0,0.16666666666666666,Highschool,Full Time,14568.7,Separated,Male,Yes,0.232458079082929,15,0.5,0.0,No,Two Year,Yes,No,None,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Credit Card (automatic),-0.03233420114043188,0.8172322391431891,-0.1920315471467005,3,5,3,2,4,5,5,4
60,L54611,f16fa219-d489-4a93-b261-5dc4dc99e564,Chauncey,GA,Dodge,31011,32.12693,-83.06218,694,Rural,America/New_York,Barrister's clerk,0.0,-0.1388888888888889,No Diploma,Student,33186.785,Never Married,Female,No,-0.20904184911162849,9,0.0,0.0,No,Two Year,No,No,Fiber Optic,Yes,No,No,No,Yes,No,No,No,Yes,Electronic Check,-0.19506742903818278,-0.7030645904792197,-0.3237067906233619,5,5,3,4,4,5,5,4
61,L85018,97f617e1-f6f2-49c3-b317-542d7bb05d1c,Porum,OK,Muskogee,74455,35.3619,-95.26371,3093,Suburban,America/Chicago,"Engineer, automotive",1.0,-0.7777777777777778,Associate's/Some College,Unemployed,55319.23,Never Married,Female,No,-0.6606854613373938,12,0.0,0.0,No,One year,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Mailed Check,-0.2787164555006988,-0.09669047648196126,-0.22676685192122598,5,5,4,4,3,4,4,4
62,O942919,176d7713-b919-41c3-badf-676dc1abbf07,Delavan,IL,Tazewell,61734,40.37342,-89.52646,2765,Urban,America/Chicago,Recruitment consultant,1.0,-0.8055555555555556,Bachelor's Degree,Full Time,81831.49,Widowed,Male,No,6.69504196605999,10,1.0,0.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Electronic Check,-0.28880478669810916,0.883153557391805,-0.31708125951835225,3,4,3,2,3,4,2,4
63,I167253,d73797a9-ae43-4fe0-8f43-c7db6456eee8,Harveys Lake,PA,Luzerne,18618,41.37478,-76.03486,3757,Rural,America/New_York,Commercial horticulturist,0.0,-0.3333333333333333,Associate's/Some College,Full Time,100076.65,Separated,Female,Yes,-0.36165360550586184,14,1.0,0.0,No,Month-to-month,Yes,No,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Mailed Check,-0.18113001491990352,-0.31342587920223547,-0.14892369487448207,5,5,5,4,3,2,4,4
64,R110564,9b56af1d-ccae-418c-a7e3-f1bc3964d09c,Eagar,AZ,Apache,85925,34.088,-109.3232,4938,Rural,America/Phoenix,"Pharmacist, community",1.0,0.75,Graduate Degree,Full Time,69965.65,Widowed,Male,No,-1.063636056655682,15,-0.5,0.0,No,Month-to-month,No,Yes,None,Yes,No,No,No,Yes,No,No,No,No,Mailed Check,-0.09887030248935892,-1.2440217149526562,-0.22464971494709296,5,5,5,3,4,3,2,5
65,M278354,7a1d7d58-f80c-47a6-933b-cf5e77d057a7,Aulander,NC,Hertford,27805,36.20782,-77.08433,3761,Suburban,America/New_York,Forest/woodland manager,1.0,-0.3055555555555556,Highschool,Full Time,34883.69,Divorced,Female,No,0.9069327063712839,13,-0.5,0.0,Yes,Month-to-month,No,Yes,None,Yes,No,No,No,Yes,No,No,Yes,Yes,Electronic Check,-0.18037244805536737,-0.6658613451481109,-0.22756548443281635,4,4,4,3,4,4,3,3
66,W604879,65a865fb-9376-4428-b1ee-0049a7c55176,Mokelumne Hill,CA,Calaveras,95245,38.29793,-120.62131,1851,Urban,America/Los_Angeles,"Designer, graphic",2.0,0.5,No Diploma,Full Time,33186.785,Never Married,Male,No,-0.11304685934149689,14,0.0,0.0,No,Two Year,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Bank Transfer(automatic),-0.18197285698295826,0.24366392996897573,-0.11249026465493986,3,4,3,3,4,4,4,3
67,X345797,71895f94-c853-4e94-85ef-3fab52301614,Wheeling,IL,Cook,60090,42.1295,-87.92197,38476,Suburban,America/Chicago,"Civil engineer, consulting",3.0,0.4444444444444444,Highschool,Full Time,10964.73,Married,Female,Yes,-0.7158538137738174,11,-0.5,1.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Bank Transfer(automatic),-0.24803323179490153,1.5319960123998784,-0.24556633361958533,3,3,2,4,4,3,3,3
68,N189653,941c7516-20c5-47d4-a063-5f3dc7bfc47a,Nevada,MO,Vernon,64772,37.82945,-94.33173,13547,Urban,America/Chicago,Science writer,1.0,-0.4722222222222222,No Diploma,Full Time,33186.785,Widowed,Male,Yes,0.12718073608011563,19,0.0,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,No,Bank Transfer(automatic),-0.12687112199351963,0.6005250504656421,-0.17099600026888548,4,4,3,6,2,5,7,4
69,M562102,df3742f5-e551-4ecc-90fe-eea710b6d9fc,Slaton,TX,Lubbock,79364,33.45204,-101.64305,7801,Urban,America/Chicago,Health and safety inspector,0.0,-0.16666666666666666,Associate's/Some College,Unemployed,52636.6,Separated,Male,No,-0.5414923628619539,17,-0.5,1.0,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Yes,No,No,Electronic Check,-0.09903739217823161,-0.27995089188941497,-0.056234779467212025,3,1,2,2,5,2,2,1
70,X67911,14e03b7a-04b1-4dae-8c20-41ad7e3f69b1,Gillette,WY,Campbell,82716,44.48072,-105.68542,17823,Suburban,America/Denver,"Administrator, Civil Service",1.0,0.25,Associate's/Some College,Retired,19048.13,Separated,Female,Yes,-0.09228301760114492,18,0.5,1.0,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Credit Card (automatic),-0.2915086507302125,0.4582666639459965,-0.21891029974473594,4,4,4,5,4,4,4,3
71,O834546,eeeb8da7-926a-44a7-8d86-68f1eecc7055,Roseburg,OR,Douglas,97470,43.22975,-123.23433,20269,Urban,America/Los_Angeles,Technical sales engineer,4.0,0.16666666666666666,Associate's/Some College,Full Time,42784.82,Married,Female,Yes,-0.9876534490337362,12,-0.5,0.0,No,One year,Yes,Yes,None,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Electronic Check,0.12490574278469874,0.676727609260759,0.14886940197427662,5,5,6,5,3,7,5,5
72,I493092,819fd181-eecf-497c-a453-ada4517d9c06,North Royalton,OH,Cuyahoga,44133,41.31414,-81.74522,30225,Rural,America/New_York,Special educational needs teacher,0.0,0.9166666666666666,Highschool,Full Time,77996.88,Divorced,Male,Yes,-0.7195124308843752,17,-0.5,0.0,Yes,One year,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Bank Transfer(automatic),-0.26222356683241943,1.3435352858069387,-0.1839775259673587,3,3,4,5,4,3,5,4
73,H787644,2456727b-d909-43a0-9f62-d2e57c9ef757,Cadiz,OH,Harrison,43907,40.25609,-81.02123,5760,Suburban,America/New_York,Outdoor activities/education manager,3.0,0.0,Associate's/Some College,Unemployed,47507.3,Married,Female,No,4.923677462586015,9,-0.5,0.0,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Yes,Bank Transfer(automatic),-0.18037244805536737,-0.11644225834589376,-0.28921849981966,2,3,3,3,5,2,2,3
74,N582710,867d0b20-ffdd-478b-b5e8-ad80ca7ff50e,Homestead,MT,Sheridan,59242,48.43505,-104.4389,61,Urban,America/Denver,"Civil engineer, consulting",3.0,0.5833333333333334,Associate's/Some College,Full Time,7724.73,Divorced,Male,Yes,-0.564435786190572,9,-0.5,1.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic Check,-0.18037244805536737,1.3820615978295656,-0.1920315471467005,4,3,2,3,3,3,3,4
75,T689606,fd741cf9-5663-472f-94e8-5977c1499a74,San Diego,CA,San Diego,92131,32.89431,-117.08013,34359,Urban,America/Los_Angeles,Maintenance engineer,1.0,0.4444444444444444,Highschool,Full Time,1509.52,Never Married,Male,Yes,0.41867995044115897,16,-0.5,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Bank Transfer(automatic),-0.28815756946263665,0.7046633468969657,-0.1920315471467005,4,4,4,5,2,3,4,4
76,E330599,99348a66-489f-42a7-894a-178bc1ba030c,Inglewood,CA,Los Angeles,90303,33.9381,-118.3323,24693,Rural,America/Los_Angeles,Sports therapist,2.0,0.3611111111111111,Highschool,Retired,81124.71,Married,Female,Yes,0.7768908121063095,13,-0.5,0.0,No,One year,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Electronic Check,-0.22956099848548003,1.618002922337411,-0.09418777671964154,3,3,4,3,5,3,3,4
77,C641592,77618d0f-b884-47ba-ad1b-7029b27512f8,Catlett,VA,Fauquier,20119,38.6184,-77.62493,4235,Rural,America/New_York,"Engineer, communications",4.0,-0.2222222222222222,Highschool,Part Time,11795.57,Widowed,Female,Yes,-0.26387157338773387,11,-0.5,0.0,No,Two Year,No,No,None,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Electronic Check,-0.312820710081948,0.5051351931924142,-0.3021169030579111,1,1,2,2,3,1,3,2
78,E24772,6f3cb471-a76a-480a-8042-cb64a5a43175,Rockfield,KY,Warren,42274,36.94686,-86.60235,2193,Urban,America/Chicago,Oceanographer,1.0,0.9166666666666666,Associate's/Some College,Full Time,33186.785,Never Married,Male,No,-0.7684059895294869,10,0.5,1.0,No,Two Year,No,No,DSL,Yes,No,No,Yes,No,No,No,Yes,No,Bank Transfer(automatic),0.05239847009272387,-0.3288983600844019,0.08962027139243603,2,2,3,4,3,3,4,4
79,A889769,10eabf96-a37f-457f-b30b-b14113ea9ef5,Concord,IL,Morgan,62631,39.82437,-90.36129,273,Rural,America/Chicago,Archaeologist,1.0,-0.8333333333333334,Highschool,Full Time,19038.78,Never Married,Female,Yes,0.7866012080760838,18,0.0,0.0,No,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Mailed Check,0.13885334887719636,1.1297943734627696,-0.1920315471467005,4,4,5,1,4,4,3,3
80,G391761,31eeb895-3c43-4aa5-91de-59b6782b4467,Little Falls,MN,Morrison,56345,45.98881,-94.37486,14557,Rural,America/Chicago,Personal assistant,0.0,-0.9444444444444444,Associate's/Some College,Part Time,79167.77,Divorced,Male,No,0.776241550397919,17,-0.5,0.0,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,No,Yes,Credit Card (automatic),-0.14820317738099492,-0.6964693857604553,-0.21671095775815633,3,4,3,4,5,4,3,3
81,A606860,67203a0f-8d33-4cae-b0af-f090e77b213a,Orlando,FL,Orange,32804,28.57725,-81.39726,17653,Urban,America/New_York,Animal nutritionist,1.0,-0.2222222222222222,Graduate Degree,Full Time,37428.26,Married,Female,Yes,1.0492920811506607,13,0.5,1.0,No,One year,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Yes,No,Electronic Check,-0.14531934005372124,0.2990889912135481,-0.06508203181993077,3,4,3,2,5,3,3,4
82,E186097,92807e76-e79e-41a5-9385-51da617ab9ce,Millsboro,PA,Washington,15348,39.9883,-79.99619,285,Rural,America/New_York,Hydrologist,1.0,0.3055555555555556,Graduate Degree,Full Time,45148.38,Divorced,Male,No,1.613174717731347,6,0.0,0.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,No,No,Credit Card (automatic),-0.18358913923062195,0.028198639186501093,-0.260708611649335,3,3,3,4,4,3,4,4
83,I627613,cdb3af59-9a91-4205-b4d9-5eb4d611a3cc,Sagola,MI,Dickinson,49881,46.07835,-88.03348,320,Urban,America/Menominee,Arts development officer,5.0,0.2777777777777778,No Diploma,Student,74855.47,Separated,Female,No,-0.6959085290999923,13,1.0,0.0,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Yes,No,Mailed Check,0.03921983079271544,0.3372173324581594,-0.03296235342874511,4,4,4,3,1,5,4,4
84,Z188641,5aab7733-9356-4ca2-96ba-aaa6832fa61f,Magnolia,KY,Hart,42757,37.40057,-85.72074,2863,Urban,America/Chicago,Herpetologist,4.0,0.4722222222222222,Highschool,Retired,33186.785,Divorced,Male,No,-0.5083613773963448,10,0.0,0.0,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Credit Card (automatic),-0.05866119796878399,-0.8009759255240297,-0.03799201648660429,4,4,3,3,4,3,2,5
85,A740543,935bafa1-e020-4ba2-95e6-8855e6083762,Gypsum,KS,Saline,67448,38.65158,-97.41275,1206,Suburban,America/Chicago,Medical sales representative,1.0,-0.6111111111111112,Highschool,Full Time,71596.14,Divorced,Female,No,-0.27133443562325854,11,-0.5,0.0,No,One year,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Bank Transfer(automatic),-0.2904828533278815,0.4064682442375414,-0.3343321024850763,5,3,5,5,3,3,5,2
86,W681476,7d403a84-003b-402a-8432-24380e4da3b0,Alexandria,VA,Fairfax,22306,38.75669,-77.0929,35279,Rural,America/New_York,"Scientist, research (physical sciences)",1.0,-0.5833333333333334,Associate's/Some College,Full Time,10389.95,Never Married,Male,No,-1.3373028769277118,15,0.0,0.0,No,One year,No,No,Fiber Optic,Yes,No,Yes,No,No,No,Yes,No,Yes,Credit Card (automatic),-0.2885506591865022,-0.5059173099950881,-0.1920315471467005,3,3,4,3,3,4,3,6
87,G842176,7f9581be-4e3f-4f0a-9c55-939e16f033a0,Shade Gap,PA,Huntingdon,17255,40.1613,-77.86247,1049,Suburban,America/New_York,Solicitor,3.0,0.3611111111111111,No Diploma,Full Time,19657.14,Widowed,Male,No,1.18520364989513,12,1.0,0.0,No,Month-to-month,No,No,None,Yes,No,No,Yes,No,Yes,No,No,Yes,Bank Transfer(automatic),-0.2445948335094561,-0.8624078269524477,-0.3432838492072071,3,3,2,2,5,4,2,3
88,Z852663,bf3ea9ec-a4a7-4514-8176-2d8d8f113323,Chicago,IL,Cook,60636,41.77576,-87.66912,32203,Suburban,America/Chicago,Higher education lecturer,0.0,0.3333333333333333,Bachelor's Degree,Retired,27827.03,Divorced,Female,Yes,-0.5637291696778511,13,0.0,1.0,No,Month-to-month,Yes,No,None,Yes,Yes,No,No,No,No,Yes,Yes,No,Electronic Check,-0.26240392071575275,0.6084375696685927,-0.2999387372706158,4,3,3,6,1,4,3,3
89,C73741,1ca2e70f-6207-4514-a8ce-e97244a56251,Waterbury,CT,New Haven,6704,41.5865,-73.03305,25576,Rural,America/New_York,"Nurse, adult",1.0,0.5833333333333334,Highschool,Full Time,33186.785,Separated,Female,Yes,-0.2879985445815205,12,1.5,0.0,No,Month-to-month,Yes,No,DSL,No,No,No,No,No,No,Yes,Yes,Yes,Electronic Check,-0.26154381516672304,0.2823664458009487,-0.15441536326303204,4,4,4,3,3,3,3,5
90,W258972,c4c9f72f-9d25-4e86-b0dc-278ad1794358,Litchfield,CA,Lassen,96117,40.54621,-120.23999,319,Urban,America/Los_Angeles,Automotive engineer,0.0,0.19444444444444445,Highschool,Full Time,19815.63,Never Married,Female,No,0.5727372353503134,13,-0.5,2.0,No,One year,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,No,Yes,Bank Transfer(automatic),-0.2541689186173791,-0.5392695521883828,-0.3905880323735325,3,2,3,4,3,4,5,4
91,G491883,0319a159-cefc-4d57-804b-c5a16de84ca6,Greensboro,NC,Guilford,27410,36.11785,-79.89432,55519,Rural,America/New_York,Chiropodist,0.0,0.5833333333333334,Associate's/Some College,Unemployed,58482.9,Separated,Female,Yes,-0.5347694872276303,13,-0.5,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Mailed Check,-0.29179512576220334,0.3523254643497174,-0.1920315471467005,3,3,3,3,3,4,3,3
92,C302549,1ab894a8-1876-4de7-9e93-2cae49e6cbc2,Seekonk,MA,Bristol,2771,41.83778,-71.31735,15210,Urban,America/New_York,Therapeutic radiographer,1.0,0.25,Highschool,Student,33186.785,Widowed,Female,Yes,0.767160733200184,9,0.0,0.0,No,Month-to-month,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Mailed Check,-0.06810978719304246,0.815227520732861,0.02158999956170246,3,2,3,2,4,3,2,4
93,K581313,87ec7c0f-2780-4909-9bf3-5369082eab90,Reading,MI,Hillsdale,49274,41.83849,-84.76277,3499,Suburban,America/Detroit,"Designer, television/film set",0.0,0.3888888888888889,Associate's/Some College,Student,115510.46,Separated,Female,No,-1.0257441925008235,3,0.0,0.0,No,Two Year,Yes,No,Fiber Optic,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Electronic Check,-0.2710022232741387,-0.10963792652408562,-0.378695739735833,2,2,2,4,3,3,4,3
94,T46150,ca0b9ed3-3abc-49d1-84b2-053535772ee0,Shreveport,LA,Caddo,71104,32.48494,-93.73255,14479,Suburban,America/Chicago,"Education officer, environmental",2.0,-0.6111111111111112,Associate's/Some College,Full Time,33186.785,Never Married,Male,Yes,-0.48204233341596203,7,0.0,1.0,No,Two Year,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,No,No,No,Electronic Check,0.044942544542203464,-0.14054226721130197,0.10269949066514797,2,2,3,3,3,3,3,3
95,B260505,e572a5e1-a17d-4813-b077-af6c45596135,San Antonio,FL,Pasco,33576,28.32589,-82.32911,4654,Suburban,America/New_York,Colour technologist,1.0,0.6388888888888888,Graduate Degree,Part Time,33186.785,Never Married,Male,No,0.28703776758544963,7,0.0,0.0,No,Two Year,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Mailed Check,0.018733018285689924,0.2664113520125856,0.04414519876912814,3,2,3,4,2,4,5,3
96,W877056,728fccac-151c-4743-8c4a-ebf5af17ec9d,Dallas,TX,Dallas,75212,32.78137,-96.87917,26320,Suburban,America/Chicago,Academic librarian,0.0,-0.6944444444444444,Highschool,Full Time,24270.88,Divorced,Female,Yes,0.03990309325312881,13,-0.5,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Credit Card (automatic),-0.24417238363973268,1.1888818764381903,-0.1920315471467005,5,5,4,5,1,5,5,4
97,M478246,fb749668-dbf8-448a-bc59-5bdba08f7e0b,Claytonville,IL,Iroquois,60926,40.57234,-87.80962,35,Rural,America/Chicago,Mudlogger,0.0,0.7222222222222222,Highschool,Full Time,54466.33,Married,Female,No,-0.34849904304720297,17,-0.5,1.0,No,Month-to-month,No,No,Fiber Optic,No,No,No,No,Yes,No,No,No,No,Electronic Check,-0.20345241234346986,-0.7194405028067421,-0.35851200704962055,4,4,4,3,2,4,3,4
98,N417817,832e769e-3b90-47cc-8f70-12e77fbd52a2,Beaverville,IL,Iroquois,60912,40.97003,-87.59935,521,Suburban,America/Chicago,"Designer, textile",10.0,-0.8611111111111112,Graduate Degree,Part Time,64816.84,Divorced,Male,Yes,-0.8581587947608449,14,0.0,1.0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Mailed Check,-0.18037244805536737,0.2981597426114146,-0.021264742599416412,3,2,2,4,3,2,3,2
99,R180138,7def992e-acd6-4b3e-9d01-68812f5fd2ff,Fayetteville,NC,Cumberland,28301,35.07431,-78.88358,17600,Rural,America/New_York,Chief Strategy Officer,1.0,0.7222222222222222,Associate's/Some College,Retired,103311.26,Never Married,Male,No,-0.1950839048010424,15,0.0,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Mailed Check,0.055693058589801905,-0.11915274086063196,0.0022812357014279395,5,4,4,3,4,4,5,5
100,N931384,d280a01b-3e7a-4303-b8b1-62ca5f99597c,Stanley,ND,Mountrail,58784,48.36433,-102.42437,3324,Suburban,America/Chicago,"Loss adjuster, chartered",0.0,-0.9444444444444444,Graduate Degree,Full Time,33186.785,Never Married,Male,No,0.4604146485169521,11,0.0,1.0,No,One year,No,No,Fiber Optic,No,Yes,No,No,Yes,No,Yes,No,Yes,Electronic Check,-0.19956935322877498,0.1645895892383865,-0.23140199211560558,3,4,3,5,2,6,6,6
101,O967373,57582d0e-06d5-453f-934f-cd35554c860c,Birmingham,AL,Shelby,35242,33.42521,-86.67144,55122,Urban,America/Chicago,Pharmacologist,1.0,0.4166666666666667,No Diploma,Full Time,58077.38,Separated,Male,Yes,0.13967245095763156,12,0.0,1.0,No,Month-to-month,No,No,None,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card (automatic),-0.0564520287353746,0.8433677607420694,-0.05684788144558801,3,2,3,5,3,4,4,3
102,G695985,a722aa28-8556-4560-9eca-d33fb02d1c1e,Calhoun,KY,McLean,42327,37.58745,-87.30164,4038,Urban,America/Chicago,Hydrographic surveyor,1.0,0.5277777777777778,Bachelor's Degree,Full Time,43466.35,Never Married,Male,No,0.904513678907391,10,0.0,0.0,No,One year,No,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Bank Transfer(automatic),-0.12026677132569516,0.20685257628797898,-0.15335235745612089,3,4,4,4,3,4,2,3
103,P33478,de982f12-12d6-489d-b4ee-e68a97898c45,Ozone Park,NY,Queens,11417,40.67637,-73.84441,31927,Urban,America/New_York,"Engineer, manufacturing",0.0,-0.027777777777777776,Bachelor's Degree,Full Time,23289.77,Divorced,Female,Yes,0.5362248222479128,19,0.0,0.0,No,Month-to-month,No,Yes,None,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Mailed Check,-0.28501939723589914,0.8041385838423485,-0.1920315471467005,2,4,3,2,3,3,5,3
104,K100436,4f87c1f9-6f12-433a-950e-d543319f5362,Buckhannon,WV,Upshur,26201,39.00049,-80.20387,19904,Rural,America/New_York,Research scientist (medical),2.0,-0.8055555555555556,Highschool,Full Time,49158.49,Separated,Male,No,0.22965163431820784,9,0.0,0.0,No,Two Year,No,No,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,Yes,Electronic Check,-0.18037244805536737,0.01587748443931514,-0.03785194579901229,4,4,3,4,3,3,3,4
105,L475907,50d17517-42e8-41ee-b3e1-51380935f604,Pleasant Hill,MO,Cass,64080,38.76701,-94.25448,13000,Suburban,America/Chicago,Wellsite geologist,1.0,-0.2222222222222222,Bachelor's Degree,Full Time,3805.84,Divorced,Male,Yes,1.2312990138717503,16,-0.5,2.0,No,Month-to-month,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Mailed Check,0.10325463690227811,0.5716892622212135,0.0586087703933893,3,3,3,3,2,4,4,4
106,A78095,c7588553-d2c4-44aa-bc57-92d9a450da0b,Valparaiso,NE,Saunders,68065,41.07317,-96.83986,1444,Urban,America/Chicago,"Embryologist, clinical",3.0,0.4722222222222222,Graduate Degree,Retired,52616.27,Widowed,Male,Yes,-1.0528428609883564,10,0.5,1.0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Electronic Check,-0.26044974405594645,0.5400786072461856,-0.2883521366297563,3,5,3,2,4,2,4,2
107,X742990,b93e919c-6a5c-4cd7-9bfa-32894cdec20d,Buchanan,NY,Westchester,10511,41.26302,-73.94368,2158,Urban,America/New_York,Occupational psychologist,3.0,-0.8055555555555556,Associate's/Some College,Full Time,30550.42,Widowed,Female,Yes,-0.4829116492700327,18,0.0,0.0,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Credit Card (automatic),-0.12724183296466993,1.198453702533017,-0.1920315471467005,3,3,2,4,3,2,4,3
108,P347346,4adf59ca-778b-42d1-b4dd-e323767f014d,West Baden Springs,IN,Orange,47469,38.61776,-86.61282,1800,Urban,America/Indiana/Indianapolis,Environmental health practitioner,2.0,0.05555555555555555,Associate's/Some College,Student,12154.01,Divorced,Prefer not to answer,Yes,0.6405653986850912,11,-0.5,2.0,No,Month-to-month,No,Yes,None,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Bank Transfer(automatic),-0.08283895425018317,0.015813047597215517,-0.1441156412098477,4,4,3,3,5,3,2,2
