customer_id,age,tenure,monthly_charge,payment_type,multiple
B450609,89,71.44166,149.9447,Mailed Check,t
Z189601,62,70.82444,164.9715,Electronic Check,t
S287194,72,56.41476,194.9581,Bank Transfer Automatic,t
A615311,54,62.13301,222.6326,Electronic Check,t
U958988,32,49.85906,125.0073,Mailed Check,t
Z495835,81,39.32461,192.4567,Electronic Check,t
U197866,45,68.526,139.9875,Credit Card Automatic,t
H406692,37,65.36086,169.9447,Electronic Check,t
H751283,46,51.80639,147.4893,Credit Card Automatic,t
U54307,46,66.34362,137.4698,Electronic Check,t
T102385,38,65.03892,262.6106,Credit Card Automatic,t
U13444,83,56.45799,182.4538,Bank Transfer Automatic,t
N204246,72,41.74273,157.4836,Bank Transfer Automatic,t
V224713,51,58.76049,159.9942,Bank Transfer Automatic,t
M193491,39,60.49976,144.9607,Electronic Check,t
P945462,44,63.90452,182.4433,Mailed Check,t
D952319,46,71.52133,192.4705,Mailed Check,t
O206702,43,58.55948,147.4783,Electronic Check,t
B249580,42,64.1725,139.9875,Bank Transfer Automatic,t
W998162,46,38.8517,157.4836,Electronic Check,t
F286459,72,67.14449,179.9476,Electronic Check,t
R625579,65,65.98685,194.9581,Electronic Check,t
J127914,89,68.3119,197.484,Electronic Check,t
V635294,75,71.25643,179.9476,Mailed Check,t
Z138174,44,57.89761,182.4538,Electronic Check,t
A293164,26,48.3857,149.9741,Credit Card Automatic,t
Q83387,36,67.08693,270.1604,Bank Transfer Automatic,t
W647293,33,61.73523,217.484,Electronic Check,t
M982083,35,71.81426,162.5119,Credit Card Automatic,t
X713288,53,58.34647,184.9853,Mailed Check,t
S202920,87,42.34953,167.4564,Bank Transfer Automatic,t
M979535,30,57.11409,147.4893,Electronic Check,t
B110173,42,54.37108,160.0122,Mailed Check,t
G551449,35,64.26648,229.9931,Electronic Check,t
S894096,31,69.13737,242.6326,Credit Card Automatic,t
T664511,27,69.33555,144.9607,Credit Card Automatic,t
M124801,61,38.06839,124.9935,Bank Transfer Automatic,t
Q259243,73,44.60467,270.1604,Electronic Check,t
L125767,78,62.02081,169.9447,Electronic Check,t
R512389,52,61.00511,169.9928,Credit Card Automatic,t
Y150856,45,59.93377,167.4564,Bank Transfer Automatic,t
W552884,66,61.0006,162.5005,Mailed Check,t
J406126,31,67.75523,159.9794,Electronic Check,t
A175625,56,49.26352,169.9671,Bank Transfer Automatic,t
X542926,28,59.3332,149.9928,Mailed Check,t
O199225,71,54.16378,245.1283,Credit Card Automatic,t
T179156,29,60.69643,172.4848,Bank Transfer Automatic,t
G914245,67,58.2078,169.9928,Credit Card Automatic,t
Y851652,24,62.98803,192.4705,Mailed Check,t
P616131,83,67.50861,262.6106,Electronic Check,t
Z297011,55,71.4869,179.9656,Mailed Check,t
L632280,64,66.63268,184.9853,Mailed Check,t
Y637674,62,70.43313,172.4871,Electronic Check,t
X763934,30,46.98814,147.4783,Mailed Check,t
W928741,52,70.69978,149.9447,Electronic Check,t
B530923,20,61.12405,192.4567,Mailed Check,t
T730897,59,58.6688,255.1417,Credit Card Automatic,t
B327796,56,51.11345,157.4698,Electronic Check,t
E360160,63,63.91757,192.4705,Bank Transfer Automatic,t
X681353,54,68.53085,235.1555,Electronic Check,t
S380569,28,43.45813,184.9496,Electronic Check,t
Q347541,66,70.06451,204.961,Electronic Check,t
W347165,27,68.69674,179.9476,Electronic Check,t
L440081,21,62.43485,252.624,Mailed Check,t
D34981,37,68.12367,184.9797,Mailed Check,t
P401883,37,61.41766,172.4404,Electronic Check,t
N425438,58,66.80803,192.4567,Electronic Check,t
T759009,67,50.27485,192.4885,Bank Transfer Automatic,t
P62772,20,68.67008,152.4624,Electronic Check,t
K938207,43,57.33546,159.9794,Credit Card Automatic,t
M27166,44,71.26299,182.4433,Credit Card Automatic,t
J413125,48,49.19922,179.9794,Electronic Check,t
S983615,49,68.59441,214.9663,Electronic Check,t
W397694,28,36.88048,182.4538,Credit Card Automatic,t
J850495,51,63.86048,192.4567,Mailed Check,t
A54539,24,66.03197,207.4811,Electronic Check,t
G64810,48,65.61344,184.9963,Credit Card Automatic,t
S320947,64,54.79811,182.4762,Electronic Check,t
K842241,51,66.8679,287.6427,Mailed Check,t
H100331,37,65.52483,287.6427,Credit Card Automatic,t
L895574,85,63.94696,207.6386,Mailed Check,t
C103156,77,56.51219,265.147,Credit Card Automatic,t
W569138,32,71.24628,182.4538,Bank Transfer Automatic,t
B428830,35,52.53836,220.1149,Electronic Check,t
B450091,49,41.27155,179.9656,Bank Transfer Automatic,t
R235433,43,71.78213,159.9642,Electronic Check,t
R490270,35,51.74735,184.961,Mailed Check,t
B782897,42,49.75092,134.9801,Electronic Check,t
I341606,43,65.40232,162.4818,Bank Transfer Automatic,t
G733851,18,71.91339,184.9496,Bank Transfer Automatic,t
U04002,73,71.4622,172.5104,Credit Card Automatic,t
S286355,85,60.51117,194.9882,Credit Card Automatic,t
A593331,55,70.2187,144.9607,Mailed Check,t
C607921,52,59.14141,232.6378,Mailed Check,t
B508012,72,58.12044,240.1149,Electronic Check,t
D446709,64,65.2394,242.6326,Credit Card Automatic,t
Y44619,32,54.12731,252.6378,Mailed Check,t
Q61916,33,40.73055,204.9496,Bank Transfer Automatic,t
K957862,63,71.74549,147.4783,Electronic Check,t
Y837211,76,65.9436,182.4762,Credit Card Automatic,t
W969757,31,51.54301,172.4885,Credit Card Automatic,t
W941239,23,71.13061,137.5165,Electronic Check,t
X559092,86,62.4021,149.9741,Bank Transfer Automatic,t
V558648,32,66.81622,235.1417,Credit Card Automatic,t
P166416,86,47.65766,252.624,Electronic Check,t
U755992,37,64.62103,227.4754,Mailed Check,t
K579776,69,65.45503,112.4844,Mailed Check,t
P57969,89,66.36071,187.5139,Electronic Check,t
X664054,34,41.3275,287.6427,Mailed Check,t
V739796,21,57.55841,179.9476,Mailed Check,t
P780501,77,68.90605,257.6513,Bank Transfer Automatic,t
S324519,81,58.42671,182.4653,Electronic Check,t
R453449,86,50.97055,174.9744,Mailed Check,t
Y920568,31,55.10455,262.6106,Bank Transfer Automatic,t
O222608,83,70.39347,220.1478,Credit Card Automatic,t
P553271,22,49.59993,169.9447,Mailed Check,t
A304266,51,53.06052,242.6435,Electronic Check,t
J431099,76,62.96952,179.9476,Bank Transfer Automatic,t
W616428,41,62.55541,147.4564,Electronic Check,t
Z292423,80,68.31311,262.6106,Electronic Check,t
F638638,66,63.98562,160.0013,Electronic Check,t
C234795,51,52.21545,147.4893,Electronic Check,t
A316138,27,50.54849,147.4783,Electronic Check,t
M539051,28,54.396,229.9931,Mailed Check,t
B947370,57,40.32467,182.4676,Bank Transfer Automatic,t
O716781,66,52.0997,159.9656,Electronic Check,t
L597636,65,69.97639,204.9634,Electronic Check,t
R190531,73,48.92659,174.9882,Electronic Check,t
J225496,51,49.88118,124.9935,Bank Transfer Automatic,t
Z151219,81,64.33331,159.9942,Mailed Check,t
Q627124,79,68.82747,182.4538,Electronic Check,t
H05636,59,68.26584,179.9656,Electronic Check,t
Z656999,62,43.18866,184.9634,Mailed Check,t
N08618,43,64.2522,159.9642,Mailed Check,t
P318419,52,70.24032,144.9607,Credit Card Automatic,t
N300915,30,66.8616,159.9794,Mailed Check,t
F286585,80,46.39161,147.4893,Electronic Check,t
Z15707,70,65.51344,207.4811,Credit Card Automatic,t
P57385,62,58.50038,194.9882,Electronic Check,t
J980639,27,65.84668,124.9607,Credit Card Automatic,t
H385829,79,47.40865,210.1563,Credit Card Automatic,t
A854142,37,62.20392,174.9768,Credit Card Automatic,t
Y585520,85,41.54053,179.9794,Credit Card Automatic,t
N558038,72,55.27064,144.9607,Bank Transfer Automatic,t
R279501,58,70.84337,265.147,Electronic Check,t
Y608164,68,70.14056,222.6326,Bank Transfer Automatic,t
R709721,60,68.53399,194.9744,Mailed Check,t
F884375,86,67.8068,257.6513,Credit Card Automatic,t
U903738,81,69.18745,149.989,Mailed Check,t
Q424071,36,58.17786,159.9942,Electronic Check,t
H841746,77,68.9214,179.9476,Mailed Check,t
W616525,62,70.33868,255.1336,Bank Transfer Automatic,t
F635594,76,70.27195,217.484,Credit Card Automatic,t
J382426,25,48.98259,157.4836,Electronic Check,t
J730494,76,55.16171,159.9875,Credit Card Automatic,t
F649912,26,58.58252,157.4836,Credit Card Automatic,t
S397862,89,39.52545,124.9607,Electronic Check,t
L576279,62,69.63521,172.5104,Credit Card Automatic,t
O897232,40,62.71297,149.9447,Credit Card Automatic,t
G705750,59,46.68593,192.4404,Mailed Check,t
Y295634,60,67.5017,275.1336,Mailed Check,t
N887070,60,60.96912,125.0073,Electronic Check,t
I787180,27,59.9904,229.9931,Mailed Check,t
Q918133,68,70.28492,217.484,Electronic Check,t
I75629,64,62.86179,204.961,Mailed Check,t
R239359,70,71.805,172.4885,Bank Transfer Automatic,t
X472922,29,63.83868,137.4684,Credit Card Automatic,t
Q549624,54,51.67996,162.497,Mailed Check,t
D675061,41,63.25715,209.9931,Mailed Check,t
Y951338,21,70.42914,207.4811,Electronic Check,t
G517180,41,61.35472,169.9447,Mailed Check,t
Z470192,76,64.77844,252.6378,Bank Transfer Automatic,t
X476080,19,40.80483,162.4653,Credit Card Automatic,t
M867229,74,66.19976,229.9931,Electronic Check,t
G799295,48,58.3401,172.4624,Electronic Check,t
P180229,73,51.74095,232.624,Bank Transfer Automatic,t
H63784,51,66.98322,172.5104,Bank Transfer Automatic,t
L340318,82,54.51932,179.9476,Bank Transfer Automatic,t
H411705,76,57.67058,182.4653,Mailed Check,t
N279918,29,54.06378,235.1884,Electronic Check,t
A565557,43,58.08347,232.624,Electronic Check,t
L973953,84,67.44709,194.9525,Electronic Check,t
S34044,54,51.47333,164.9853,Credit Card Automatic,t
E353352,26,53.62757,267.6647,Electronic Check,t
C557593,20,65.9999,112.4844,Credit Card Automatic,t
R120686,59,70.99802,172.4871,Mailed Check,t
U933787,47,66.49538,179.9794,Bank Transfer Automatic,t
C948796,37,45.69588,159.9642,Credit Card Automatic,t
Z677194,74,67.56344,255.1198,Electronic Check,t
B678171,50,68.90677,184.9963,Mailed Check,t
N520045,42,66.78392,194.9581,Electronic Check,t
C289581,55,67.50379,157.4698,Bank Transfer Automatic,t
P946439,36,57.7475,179.9476,Bank Transfer Automatic,t
W346752,61,64.51973,275.1336,Bank Transfer Automatic,t
U32685,22,67.98943,240.1149,Bank Transfer Automatic,t
B883991,78,60.24235,182.4676,Credit Card Automatic,t
P626190,42,47.3962,214.9525,Electronic Check,t
B29049,23,55.97831,182.4762,Mailed Check,t
W660567,57,70.68617,147.4783,Bank Transfer Automatic,t
R590022,38,71.51635,172.4567,Electronic Check,t
P733036,75,48.77002,169.9671,Mailed Check,t
L690004,75,65.68687,169.9741,Electronic Check,t
H185700,50,60.14219,165.0182,Bank Transfer Automatic,t
K930656,81,47.94936,179.9794,Electronic Check,t
B789652,19,64.87596,240.1149,Credit Card Automatic,t
N73923,50,50.53589,172.4733,Credit Card Automatic,t
B831451,21,60.95525,149.9741,Mailed Check,t
Q557106,76,67.21909,265.1283,Bank Transfer Automatic,t
Z687799,22,47.16189,172.4624,Electronic Check,t
I38187,51,39.70805,187.4811,Electronic Check,t
L289503,72,66.33852,204.9634,Electronic Check,t
Q608767,84,58.2471,247.6647,Electronic Check,t
I31880,68,59.9106,159.9476,Bank Transfer Automatic,t
S534757,71,67.69161,194.9882,Electronic Check,t
L838387,48,59.0652,147.4783,Electronic Check,t
S693485,89,62.58001,182.4538,Electronic Check,t
Y652986,24,69.0717,162.5299,Credit Card Automatic,t
V91325,73,57.16367,265.1283,Electronic Check,t
X267385,69,63.71108,242.6326,Mailed Check,t
K952325,61,64.62702,162.4538,Electronic Check,t
N409898,38,50.02645,240.1149,Electronic Check,t
I761396,31,68.51142,204.961,Bank Transfer Automatic,t
G616093,65,71.77654,240.1149,Mailed Check,t
I496795,52,71.44783,172.5104,Mailed Check,t
U795376,81,67.99043,207.4811,Bank Transfer Automatic,t
R12402,71,49.39534,165.0182,Mailed Check,t
A940663,30,71.48941,137.4684,Bank Transfer Automatic,t
G336446,36,44.03142,242.6106,Bank Transfer Automatic,t
D996350,65,65.61856,169.9447,Mailed Check,t
J610196,40,53.19577,182.49,Mailed Check,t
E505445,89,69.59174,204.9496,Bank Transfer Automatic,t
H572927,74,65.2908,149.9776,Electronic Check,t
J06852,73,61.06693,162.4538,Bank Transfer Automatic,t
T24419,51,46.12924,182.4653,Credit Card Automatic,t
B644010,53,56.36817,182.4538,Bank Transfer Automatic,t
A811650,39,69.61652,167.4564,Mailed Check,t
S82041,71,60.97847,219.9902,Bank Transfer Automatic,t
C367217,58,56.97428,149.9913,Electronic Check,t
Z600736,30,63.89833,159.9794,Bank Transfer Automatic,t
Q605275,84,64.49464,172.4705,Bank Transfer Automatic,t
P127304,70,63.60495,204.9634,Electronic Check,t
X955722,74,71.023,162.4653,Electronic Check,t
W766369,88,39.27244,172.4567,Mailed Check,t
A849397,62,43.99275,140.0013,Mailed Check,t
Y555946,65,67.27889,232.6707,Bank Transfer Automatic,t
U218866,55,69.40052,164.9715,Electronic Check,t
H44622,36,64.79115,152.5104,Credit Card Automatic,t
V729031,24,68.03889,144.9607,Electronic Check,t
Q46672,25,52.11755,252.6378,Mailed Check,t
C697741,59,49.67473,169.9741,Mailed Check,t
K493530,34,44.97817,149.9447,Mailed Check,t
A48668,36,57.04063,177.4945,Bank Transfer Automatic,t
S257413,88,42.32324,144.9607,Bank Transfer Automatic,t
M892824,63,57.6786,124.9607,Electronic Check,t
S591549,69,67.68938,232.6707,Bank Transfer Automatic,t
W449612,72,68.6654,217.484,Electronic Check,t
O574674,18,55.44991,194.9744,Electronic Check,t
P859987,21,60.7968,255.1417,Mailed Check,t
Z996577,84,50.31252,184.9715,Credit Card Automatic,t
T806687,20,52.86954,194.9992,Credit Card Automatic,t
E496789,52,57.72738,149.9741,Credit Card Automatic,t
X785371,66,44.72241,175.0062,Electronic Check,t
E661654,24,57.06365,195.0062,Mailed Check,t
P721661,46,50.14744,192.4567,Bank Transfer Automatic,t
M494039,45,70.89738,275.1336,Mailed Check,t
C450994,71,45.93241,232.6378,Credit Card Automatic,t
V650172,87,70.14712,182.4676,Mailed Check,t
H866338,53,62.84168,220.1615,Electronic Check,t
D477172,60,69.68937,157.4836,Electronic Check,t
P639279,76,70.4936,204.9496,Bank Transfer Automatic,t
U376096,48,48.56433,194.9525,Bank Transfer Automatic,t
K986985,68,63.86146,167.4564,Mailed Check,t
T590890,19,58.15583,245.1283,Mailed Check,t
T203673,63,63.5224,169.9671,Mailed Check,t
M966711,30,60.1501,140.0013,Bank Transfer Automatic,t
T898110,46,63.28052,229.9931,Mailed Check,t
V85177,70,63.01044,217.4725,Mailed Check,t
K379806,25,58.28008,265.1283,Credit Card Automatic,t
T545830,30,69.56109,182.4833,Bank Transfer Automatic,t
L615653,65,52.95508,235.1884,Bank Transfer Automatic,t
V33143,54,57.92383,124.9935,Credit Card Automatic,t
V502095,87,39.27289,179.9476,Electronic Check,t
W536728,41,69.70982,167.4564,Bank Transfer Automatic,t
F853511,88,67.92804,267.6647,Bank Transfer Automatic,t
R425303,64,52.58546,240.1149,Mailed Check,t
O265761,66,61.85982,252.6378,Credit Card Automatic,t
J19867,76,68.47117,147.4783,Electronic Check,t
Y824371,32,57.81039,230.1344,Electronic Check,t
T420833,61,48.59906,204.961,Electronic Check,t
U859942,41,55.71809,184.961,Electronic Check,t
D683409,26,54.73234,174.9768,Electronic Check,t
E529202,44,61.91553,192.4705,Credit Card Automatic,t
H233450,19,61.75393,245.1283,Credit Card Automatic,t
X218433,25,65.22821,210.1563,Mailed Check,t
Q917221,74,52.1213,157.4698,Bank Transfer Automatic,t
V405018,88,69.22914,252.624,Electronic Check,t
W528695,84,55.67421,167.4564,Electronic Check,t
O769028,45,64.46474,150.0208,Electronic Check,t
B25572,31,46.84844,220.1149,Mailed Check,t
X773584,71,54.59144,165.0182,Bank Transfer Automatic,t
V316925,89,44.21572,262.6106,Electronic Check,t
Y349097,62,37.05135,184.9939,Electronic Check,t
T976152,76,43.91274,192.4705,Bank Transfer Automatic,t
X497460,35,61.69408,204.961,Credit Card Automatic,t
U781970,72,67.02374,127.4783,Bank Transfer Automatic,t
R349356,73,56.67924,204.9634,Credit Card Automatic,t
C628526,43,55.83128,207.6386,Credit Card Automatic,t
S664878,27,63.3194,164.9715,Bank Transfer Automatic,t
T122908,78,47.86746,242.6326,Bank Transfer Automatic,t
N853478,18,66.02069,124.9607,Electronic Check,t
N21122,52,66.13718,157.4836,Bank Transfer Automatic,t
K446948,38,71.68832,182.4538,Electronic Check,t
O852356,37,40.78534,157.4698,Bank Transfer Automatic,t
H825036,84,57.26943,169.9671,Bank Transfer Automatic,t
N960316,85,67.49463,245.175,Credit Card Automatic,t
U935536,60,42.25122,207.4974,Bank Transfer Automatic,t
U836701,29,52.53037,169.9447,Electronic Check,t
C125598,25,48.03223,182.4433,Credit Card Automatic,t
C585619,57,71.53791,162.4538,Credit Card Automatic,t
D702658,79,51.41852,194.9882,Bank Transfer Automatic,t
X896373,62,58.4866,240.1149,Bank Transfer Automatic,t
Z351303,57,60.08382,179.9794,Mailed Check,t
F679245,75,50.94315,162.4676,Electronic Check,t
D522183,71,45.22174,204.961,Bank Transfer Automatic,t
A206123,68,67.88471,124.9607,Electronic Check,t
Q926339,47,69.75643,167.4564,Electronic Check,t
T105381,54,43.46156,182.4833,Electronic Check,t
L593727,35,54.63591,192.4885,Credit Card Automatic,t
G215973,78,66.2073,220.1615,Credit Card Automatic,t
J535647,46,69.53236,144.9607,Electronic Check,t
S596284,41,41.75833,192.4705,Bank Transfer Automatic,t
O931429,34,56.64692,157.4836,Mailed Check,t
V914507,72,65.24225,124.9607,Bank Transfer Automatic,t
X52150,43,48.50031,194.9581,Credit Card Automatic,t
R836772,32,63.88028,207.4673,Electronic Check,t
Z968343,89,64.33856,172.4848,Bank Transfer Automatic,t
P471639,65,62.23314,149.9447,Mailed Check,t
W964977,76,59.14986,169.9671,Electronic Check,t
W365170,58,71.7825,147.4783,Electronic Check,t
Z580866,28,68.97498,159.9642,Bank Transfer Automatic,t
Z247475,89,50.76631,162.5005,Bank Transfer Automatic,t
A430952,30,64.08859,149.989,Mailed Check,t
Q848470,22,45.96907,124.9935,Mailed Check,t
Y476794,85,64.15463,137.4836,Credit Card Automatic,t
Q981830,84,41.72598,137.4698,Mailed Check,t
C908760,31,53.86603,242.6326,Mailed Check,t
K234189,75,59.46147,192.4705,Electronic Check,t
X515591,70,70.59181,164.9853,Credit Card Automatic,t
Q951171,77,54.06613,242.6326,Electronic Check,t
A508226,80,60.98195,182.4433,Credit Card Automatic,t
N580999,23,51.53674,172.4705,Credit Card Automatic,t
R577652,41,71.02583,220.1149,Electronic Check,t
B918969,80,63.37764,262.6106,Electronic Check,t
D665731,24,60.74742,157.4698,Electronic Check,t
N731402,68,60.80126,197.484,Bank Transfer Automatic,t
B525987,49,55.75197,235.1417,Credit Card Automatic,t
Q103360,35,63.70616,182.4653,Mailed Check,t
V807781,31,66.74044,112.4844,Electronic Check,t
Z746394,19,55.89461,192.4885,Credit Card Automatic,t
S248032,53,61.2082,184.9496,Electronic Check,t
N306950,41,67.75127,124.9935,Bank Transfer Automatic,t
R655332,77,55.18746,147.4564,Electronic Check,t
V205649,55,41.67396,287.6427,Mailed Check,t
M447069,37,66.23131,287.6427,Electronic Check,t
K963843,23,59.64391,217.484,Electronic Check,t
U825707,33,67.39064,255.1665,Mailed Check,t
Y98868,25,56.26037,242.6326,Credit Card Automatic,t
H995944,62,68.45528,240.1149,Electronic Check,t
V632030,23,64.48112,149.9447,Bank Transfer Automatic,t
I873153,84,38.58318,147.5031,Bank Transfer Automatic,t
O492751,56,70.63479,169.9671,Mailed Check,t
O406255,63,52.9247,127.4783,Electronic Check,t
C742082,36,69.86605,185.0077,Electronic Check,t
F878212,61,53.39442,220.1615,Bank Transfer Automatic,t
T731870,76,61.36647,195.0062,Credit Card Automatic,t
C883014,85,71.80608,219.9902,Mailed Check,t
D349985,33,50.40492,162.5299,Mailed Check,t
L280248,61,60.42738,162.4818,Bank Transfer Automatic,t
V204161,72,71.99132,222.6326,Credit Card Automatic,t
J280317,53,52.26662,184.9496,Bank Transfer Automatic,t
G650321,77,50.44094,182.4433,Electronic Check,t
B128794,88,66.10035,217.484,Mailed Check,t
U821333,51,61.74695,182.4653,Bank Transfer Automatic,t
P222800,28,71.99418,192.4705,Credit Card Automatic,t
Q345034,84,45.34674,184.9496,Electronic Check,t
W987217,75,70.99524,202.4433,Credit Card Automatic,t
L595428,89,66.89948,184.961,Bank Transfer Automatic,t
W17115,34,44.14809,242.6326,Credit Card Automatic,t
B950646,88,49.22149,152.4624,Credit Card Automatic,t
X33849,82,52.60487,184.9797,Bank Transfer Automatic,t
N247032,20,66.03662,194.9744,Electronic Check,t
Z858434,86,68.87713,277.6513,Mailed Check,t
B385712,68,60.1745,184.9939,Credit Card Automatic,t
K798113,37,67.06183,149.9447,Bank Transfer Automatic,t
M899572,46,49.8063,172.5104,Credit Card Automatic,t
I249423,85,65.91489,242.6573,Bank Transfer Automatic,t
S911015,78,68.38161,147.4783,Credit Card Automatic,t
U567243,50,56.24647,217.4725,Mailed Check,t
F914979,24,56.0677,245.147,Bank Transfer Automatic,t
C693256,29,64.9377,149.9447,Mailed Check,t
R768749,52,67.25716,179.9476,Electronic Check,t
Y361686,89,68.11166,207.4754,Bank Transfer Automatic,t
D123626,75,59.56187,137.4684,Mailed Check,t
M24464,54,68.34963,172.4567,Mailed Check,t
N15974,45,65.90337,169.9447,Credit Card Automatic,t
O583603,65,70.56361,137.4836,Mailed Check,t
T716617,33,60.0122,175.0211,Bank Transfer Automatic,t
X167846,79,61.9146,222.6326,Credit Card Automatic,t
R42493,53,67.39326,174.9768,Electronic Check,t
E802487,44,65.38821,219.9902,Electronic Check,t
Q89705,43,68.02064,147.4564,Bank Transfer Automatic,t
I718942,82,44.68507,124.9607,Mailed Check,t
N627924,33,65.11394,162.4676,Bank Transfer Automatic,t
P606795,78,48.4017,214.9663,Bank Transfer Automatic,t
N871548,72,58.47534,175.0211,Bank Transfer Automatic,t
M754335,67,61.09569,252.6378,Electronic Check,t
W965504,77,65.36252,197.5169,Bank Transfer Automatic,t
Z494784,28,61.45615,162.4653,Mailed Check,t
E520181,64,59.00593,214.9525,Electronic Check,t
Q937859,25,71.6524,214.9525,Electronic Check,t
L275972,33,66.82313,137.4978,Bank Transfer Automatic,t
D905118,66,59.30543,137.4684,Credit Card Automatic,t
I580698,66,52.30473,242.6326,Electronic Check,t
N522883,49,48.73343,174.9744,Bank Transfer Automatic,t
C35778,79,67.20217,174.991,Electronic Check,t
P15322,23,70.90919,252.6378,Electronic Check,t
T130709,89,70.14609,167.4564,Bank Transfer Automatic,t
B83164,58,71.2039,245.175,Electronic Check,t
P484759,40,56.70254,275.1336,Mailed Check,t
K43066,62,67.10152,252.6378,Credit Card Automatic,t
K299226,88,58.85834,252.624,Mailed Check,t
C112139,87,63.82538,144.9607,Electronic Check,t
T377657,53,55.65515,134.9801,Electronic Check,t
K894220,78,65.34077,202.4433,Credit Card Automatic,t
H901574,38,71.74385,192.4404,Electronic Check,t
T444872,84,70.40991,172.5034,Credit Card Automatic,t
W389014,88,68.50985,147.4893,Mailed Check,t
J101078,85,41.36314,255.1417,Credit Card Automatic,t
Q875442,18,57.42888,220.1149,Electronic Check,t
A06667,21,57.3396,207.4754,Mailed Check,t
F175070,25,63.47229,137.4698,Bank Transfer Automatic,t
B369784,33,64.25691,179.9476,Electronic Check,t
H378203,35,61.24745,169.9741,Electronic Check,t
Y162835,57,62.68234,197.484,Electronic Check,t
G88174,63,59.33067,169.9741,Electronic Check,t
P319624,40,46.65167,184.9939,Bank Transfer Automatic,t
B136240,69,64.95453,207.4811,Credit Card Automatic,t
K412150,22,53.49096,172.4705,Credit Card Automatic,t
J562044,71,71.3757,169.9741,Electronic Check,t
C585212,80,49.26867,144.9607,Electronic Check,t
M356621,38,50.95377,255.1665,Bank Transfer Automatic,t
C271341,61,47.29134,214.9663,Mailed Check,t
F57817,87,70.89862,214.9663,Bank Transfer Automatic,t
R65614,31,57.51975,252.6378,Electronic Check,t
L558926,67,67.5746,207.4673,Credit Card Automatic,t
F186234,40,63.57829,187.4673,Electronic Check,t
L608283,37,61.63116,252.624,Credit Card Automatic,t
Z993409,77,56.21975,162.5299,Bank Transfer Automatic,t
E965419,75,65.351,159.9642,Electronic Check,t
K465973,87,54.42917,157.4836,Bank Transfer Automatic,t
O435835,59,69.22974,240.1149,Electronic Check,t
Q724137,20,66.90749,245.147,Mailed Check,t
P218738,40,39.35678,194.9882,Electronic Check,t
V588439,30,49.11678,204.9634,Bank Transfer Automatic,t
Q270313,80,43.49892,164.9715,Bank Transfer Automatic,t
Z401773,64,67.73415,255.1336,Bank Transfer Automatic,t
I475020,64,57.35881,159.9656,Bank Transfer Automatic,t
K400482,81,71.31658,235.1417,Credit Card Automatic,t
E705949,49,67.78527,204.9634,Credit Card Automatic,t
M646019,73,59.1268,219.9902,Bank Transfer Automatic,t
S451747,24,70.61755,159.9794,Credit Card Automatic,t
R374499,22,68.18047,182.4676,Mailed Check,t
D666505,58,50.77278,137.4978,Mailed Check,t
W345311,34,71.85451,169.9447,Electronic Check,t
F86943,35,71.40033,125.0073,Electronic Check,t
H314025,18,52.38257,192.4705,Mailed Check,t
C190080,45,55.49451,217.484,Mailed Check,t
N123959,24,57.65949,177.4945,Electronic Check,t
M899189,68,70.50313,172.4567,Electronic Check,t
C116690,21,50.69797,220.1478,Electronic Check,t
E781539,81,58.46541,149.989,Bank Transfer Automatic,t
J412316,47,69.35321,152.4624,Credit Card Automatic,t
T169300,60,44.14411,214.9663,Mailed Check,t
C708997,25,50.72837,219.9902,Mailed Check,t
L277341,78,66.19707,172.4624,Credit Card Automatic,t
M65348,58,62.50486,182.4653,Credit Card Automatic,t
U272006,66,63.45694,172.4567,Bank Transfer Automatic,t
J281764,33,54.07581,172.5104,Electronic Check,t
C34648,34,70.33975,162.4676,Electronic Check,t
Z501442,28,61.70273,137.4836,Bank Transfer Automatic,t
S704223,55,71.12475,179.9794,Mailed Check,t
U645837,88,66.96136,245.1283,Credit Card Automatic,t
J215190,87,64.38287,152.509,Credit Card Automatic,t
S222652,70,62.86571,267.6427,Mailed Check,t
E605510,28,54.09544,242.6435,Bank Transfer Automatic,t
C426956,36,56.19138,184.9496,Bank Transfer Automatic,t
N312898,31,57.98413,174.9768,Credit Card Automatic,t
P401215,81,62.60438,147.4564,Electronic Check,t
Y168157,65,42.04904,147.4564,Mailed Check,t
D938071,45,62.13428,267.6427,Credit Card Automatic,t
J237830,35,63.90796,152.4624,Credit Card Automatic,t
I317260,42,64.25291,137.4836,Electronic Check,t
G417160,56,46.38454,112.4844,Credit Card Automatic,t
P271479,48,62.53352,172.4624,Electronic Check,t
G340831,45,38.29305,204.9634,Bank Transfer Automatic,t
V493123,27,64.88052,149.9928,Bank Transfer Automatic,t
T431514,49,45.66396,147.4783,Mailed Check,t
K960941,78,71.13694,197.4945,Credit Card Automatic,t
W368352,39,64.14083,144.9607,Credit Card Automatic,t
B568158,60,69.657,257.6513,Mailed Check,t
M235859,87,41.23951,112.4844,Credit Card Automatic,t
L129384,51,58.96403,172.4567,Bank Transfer Automatic,t
T56833,39,60.72007,192.4885,Bank Transfer Automatic,t
T987467,55,61.46188,137.4836,Electronic Check,t
O884860,22,51.36891,144.9607,Bank Transfer Automatic,t
I702999,52,60.91995,220.1615,Electronic Check,t
A795602,51,57.07265,207.4974,Electronic Check,t
U515711,80,66.50713,230.1344,Mailed Check,t
S944238,46,68.93363,204.9797,Credit Card Automatic,t
M752980,71,68.59726,149.9447,Electronic Check,t
